chat_id,user_id,sent_at,tag,emotion,channel,status
chat_31642e9017,usr_773c9f7384e0,2025-06-14 12:18:15,Feature Suggestion,negative,kakao,closed
chat_598d2eef7a,usr_dec4d2244fca,2025-06-14 03:49:15,Feature Suggestion,neutral,web,resolved
chat_6dfcc6c39b,usr_62715f7896e8,2025-06-14 09:35:21,Praise,negative,kakao,open
chat_377425a5fb,usr_a460cb73e19f,2025-06-14 14:21:46,Payment,positive,email,in_progress
chat_9910dbc957,usr_c629576126bb,2025-06-14 20:23:46,Feature Suggestion,neutral,kakao,in_progress
chat_2bbd1d47f1,usr_71211b69d18a,2025-06-15 19:28:16,Payment,neutral,web,open
chat_fa299efe7f,usr_ac67a64fae05,2025-06-15 00:43:44,Account,negative,in_app,closed
chat_fa192595b8,usr_476a0d1726da,2025-06-15 01:57:16,Complaint,positive,kakao,closed
chat_d3200c0760,usr_4dc37bb4835a,2025-06-15 12:15:45,Learning,positive,web,open
chat_1bac060a85,usr_706cdb67c93a,2025-06-15 22:12:24,Feature Suggestion,neutral,in_app,open
chat_c1457815d9,usr_8b4448b65c13,2025-06-15 08:25:03,Feature Suggestion,negative,kakao,closed
chat_f85d89dcb4,usr_8a9098867b5f,2025-06-15 01:08:18,Account,neutral,email,in_progress
chat_68ccd4620c,usr_0bb420700428,2025-06-15 22:13:14,Account,negative,web,closed
chat_67b84f38a4,usr_d1199129c5f5,2025-06-15 11:52:22,Error,neutral,in_app,in_progress
chat_20eb486b2a,usr_6e8809239b25,2025-06-15 18:46:31,Payment,positive,kakao,closed
chat_e869090270,usr_b38dedff6823,2025-06-15 13:53:54,Learning,neutral,kakao,closed
chat_5eef855683,usr_ef24992345df,2025-06-15 03:45:50,Error,neutral,web,in_progress
chat_66078a2596,usr_219f7dc43785,2025-06-15 16:53:00,Complaint,positive,kakao,resolved
chat_5ce8c8bfee,usr_27e88f4b5397,2025-06-15 15:48:24,Learning,negative,kakao,open
chat_0c98dbf69a,usr_f5769295676e,2025-06-15 17:11:57,Error,negative,kakao,closed
chat_22caf94475,usr_73298770c951,2025-06-15 01:01:54,Other,negative,email,open
chat_2b0ff02399,usr_8d003165ffa2,2025-06-15 16:25:09,Payment,positive,in_app,open
chat_0c1beee956,usr_f7eaa60be860,2025-06-15 20:37:12,Praise,neutral,email,open
chat_6a5a57b2a4,usr_80059928f187,2025-06-15 03:43:43,Feature Suggestion,negative,web,in_progress
chat_f8da157ae5,usr_2d14546cc8ff,2025-06-15 19:54:08,Learning,negative,web,in_progress
chat_7b91c57dee,usr_c831190d9a49,2025-06-15 22:37:23,Complaint,positive,in_app,open
chat_80003b6273,usr_d611277c0b55,2025-06-15 06:59:07,Account,negative,email,closed
chat_59912e80ee,usr_6b1995ae31cc,2025-06-15 22:08:44,Other,positive,email,resolved
chat_812953980e,usr_552b504aa7a5,2025-06-15 22:42:14,Payment,positive,email,closed
chat_a32b98945e,usr_877bd63ad0da,2025-06-15 00:16:44,Payment,positive,kakao,in_progress
chat_d82231f2a0,usr_914ebecd1226,2025-06-15 11:31:43,Praise,positive,web,open
chat_7f23aa73d8,usr_4298a22c29bb,2025-06-15 19:12:39,Praise,negative,email,closed
chat_ad44542546,usr_f64dca7b066d,2025-06-16 13:15:45,Error,negative,web,closed
chat_d698b36096,usr_0740fd64d677,2025-06-16 12:11:55,Account,negative,email,in_progress
chat_1d2ad680f7,usr_1c657f3d4153,2025-06-16 14:18:03,Learning,neutral,web,closed
chat_f888bf1482,usr_eece526cd617,2025-06-16 20:51:26,Error,negative,email,open
chat_65e2a83dbe,usr_9f4afe3467ad,2025-06-16 04:35:32,Account,neutral,web,closed
chat_c6362cfb09,usr_c0ad351479ae,2025-06-16 20:10:39,Account,neutral,in_app,open
chat_213f754885,usr_15c83eb5d654,2025-06-16 02:58:39,Error,positive,kakao,closed
chat_a42e09811d,usr_a33a1ee6ae57,2025-06-16 09:20:21,Feature Suggestion,positive,email,resolved
chat_dbc4409114,usr_8b5716a78442,2025-06-16 22:27:27,Complaint,neutral,kakao,open
chat_a760922081,usr_6bdf4f20c34b,2025-06-16 12:51:26,Complaint,negative,kakao,closed
chat_fe063274e1,usr_e8f15b5618ef,2025-06-16 15:37:50,Complaint,positive,kakao,open
chat_a63cdda23d,usr_c5d5a4d90c80,2025-06-16 09:01:54,Praise,negative,in_app,open
chat_9887e9da67,usr_0eb570bfaac8,2025-06-16 00:28:22,Feature Suggestion,positive,web,resolved
chat_2c908d3129,usr_7ca7952259cb,2025-06-16 14:58:55,Praise,neutral,kakao,in_progress
chat_739f04850b,usr_30d1e01826a7,2025-06-16 10:50:25,Praise,positive,kakao,closed
chat_d2fc0b11ed,usr_5f0e5b78be0e,2025-06-16 17:53:39,Error,negative,web,resolved
chat_ff6b193cb4,usr_20096d537259,2025-06-16 21:14:50,Complaint,positive,in_app,in_progress
chat_293901335d,usr_415956414048,2025-06-16 13:19:21,Account,positive,email,closed
chat_e4a679f56b,usr_99dcedbbb464,2025-06-16 23:06:26,Praise,negative,kakao,closed
chat_d91520ab5a,usr_42a680dccfb6,2025-06-16 04:49:42,Other,neutral,in_app,in_progress
chat_5901529395,usr_398a959180c4,2025-06-16 10:25:10,Account,negative,email,open
chat_e1356c3a5b,usr_350664a5b470,2025-06-16 03:37:18,Account,negative,kakao,closed
chat_02a98ad249,usr_0d74ea0e2328,2025-06-16 16:17:19,Learning,negative,email,in_progress
chat_6989d1c7f7,usr_75e7d7127531,2025-06-16 20:21:46,Praise,neutral,in_app,open
chat_88551801ac,usr_513fa8d63aa2,2025-06-16 21:32:43,Error,negative,kakao,open
chat_91568e912d,usr_cf3bf5fd9d51,2025-06-16 06:04:30,Learning,neutral,email,closed
chat_4aaf8d2b60,usr_0768c8c1fd2c,2025-06-16 13:53:14,Error,neutral,kakao,open
chat_0525d7f136,usr_443fcd375ed0,2025-06-16 17:30:46,Complaint,neutral,in_app,closed
chat_a6c6b582e9,usr_3861dadbc1c3,2025-06-17 15:38:49,Learning,positive,in_app,in_progress
chat_c9f804748b,usr_e7998b01c581,2025-06-17 16:30:57,Error,negative,web,in_progress
chat_70cc78d7a2,usr_5155ac12be4d,2025-06-17 20:37:47,Error,positive,web,in_progress
chat_42a08eba38,usr_6f9a4a676028,2025-06-17 12:29:19,Learning,positive,kakao,in_progress
chat_a3f2bda1d4,usr_832649b5a2a2,2025-06-17 23:15:15,Error,neutral,in_app,closed
chat_5354bafc38,usr_30c4de018473,2025-06-17 23:31:06,Complaint,negative,email,in_progress
chat_f614150d73,usr_a8642567b709,2025-06-17 20:19:38,Payment,neutral,email,resolved
chat_1f56613159,usr_67314964c632,2025-06-17 15:07:19,Praise,neutral,web,open
chat_21a37538b6,usr_368a56649470,2025-06-17 22:50:04,Feature Suggestion,negative,web,open
chat_324b1da0c8,usr_6439509cab21,2025-06-17 14:41:50,Complaint,negative,email,resolved
chat_c37101023f,usr_faf2c9bf6acd,2025-06-17 22:15:34,Other,neutral,web,resolved
chat_9c803a70d7,usr_7bbd720dc6fa,2025-06-17 13:15:51,Account,neutral,email,closed
chat_ca60956f11,usr_9782120c122d,2025-06-17 23:46:14,Account,positive,web,open
chat_92713b93d4,usr_6a221a494269,2025-06-17 16:46:47,Other,positive,kakao,in_progress
chat_1895888dee,usr_dfe785f29275,2025-06-17 22:34:58,Complaint,neutral,email,open
chat_2447ea393e,usr_879926dbe441,2025-06-17 22:08:11,Complaint,neutral,in_app,in_progress
chat_5a0013636a,usr_f535c8c6f357,2025-06-17 05:14:07,Other,negative,web,in_progress
chat_a33125441f,usr_a014e771c886,2025-06-17 02:10:24,Payment,positive,email,resolved
chat_8d34f70ebb,usr_591a51493bc1,2025-06-17 01:47:14,Account,negative,web,closed
chat_467aa6ff66,usr_86f4143bdad4,2025-06-17 13:22:14,Payment,neutral,kakao,in_progress
chat_ee7273f7e3,usr_0ef93b669384,2025-06-17 00:10:55,Complaint,positive,in_app,open
chat_948ad5e1de,usr_e87137610e5f,2025-06-17 11:09:07,Payment,neutral,email,in_progress
chat_e3f6a39467,usr_e210c6b552b3,2025-06-17 07:51:43,Account,positive,email,closed
chat_809ed3245d,usr_dc7c70fcd58f,2025-06-17 01:40:15,Feature Suggestion,neutral,web,resolved
chat_0a963e89a3,usr_1425dd91bc57,2025-06-17 00:24:10,Payment,negative,kakao,in_progress
chat_878a3a167e,usr_b91180b53d80,2025-06-17 18:15:05,Other,neutral,in_app,closed
chat_77bb5abdd0,usr_e8623e5ed63e,2025-06-17 18:12:33,Other,negative,web,in_progress
chat_dbe566aae1,usr_6770421cff94,2025-06-18 23:42:20,Other,negative,email,closed
chat_7b18a6b7bf,usr_a843b6922576,2025-06-18 09:24:44,Account,negative,web,in_progress
chat_f6c9c7c802,usr_8d03b8f7f459,2025-06-18 22:34:46,Learning,neutral,web,closed
chat_394359bae5,usr_ea6e08fd9f20,2025-06-18 10:38:25,Praise,neutral,web,closed
chat_616eeca0e9,usr_24c6bcbf6931,2025-06-18 04:40:04,Complaint,negative,in_app,resolved
chat_06f2ece3d6,usr_51088ba0b8d0,2025-06-18 22:59:13,Account,positive,kakao,resolved
chat_5c61818d38,usr_5c0acf85e0b2,2025-06-18 21:13:48,Feature Suggestion,neutral,web,closed
chat_db0ff7bf5a,usr_9317173977f1,2025-06-18 14:41:04,Complaint,negative,email,resolved
chat_6d561bffe9,usr_5b5e2df1186d,2025-06-18 18:29:44,Learning,positive,in_app,in_progress
chat_80a4d3d714,usr_da4699f29b3b,2025-06-18 03:46:52,Account,negative,kakao,in_progress
chat_3850d2bf6d,usr_def9d3017d71,2025-06-18 03:59:30,Error,negative,web,in_progress
chat_a02a03045b,usr_77e579d9a9b6,2025-06-18 07:20:10,Feature Suggestion,neutral,email,closed
chat_9a5df724b2,usr_614f069dca2b,2025-06-18 22:00:17,Error,neutral,kakao,open
chat_c11df05911,usr_c07c2ea5315a,2025-06-18 07:22:21,Feature Suggestion,negative,web,closed
chat_4a5f343579,usr_a3e1280666d0,2025-06-18 07:30:05,Complaint,negative,kakao,resolved
chat_d910adf7e3,usr_7098461a742b,2025-06-18 15:52:44,Learning,negative,email,closed
chat_da6b936487,usr_0e29e07b932c,2025-06-18 20:14:05,Other,positive,web,open
chat_3c8d19aed0,usr_eab1e59849a5,2025-06-18 10:09:34,Feature Suggestion,neutral,web,closed
chat_42a0321a13,usr_ba1ed84abfba,2025-06-18 16:51:26,Error,positive,web,open
chat_e7fb2e0eaf,usr_d3806f512e29,2025-06-18 21:09:49,Complaint,positive,in_app,closed
chat_4dfd9a2098,usr_c79aa03046ed,2025-06-18 03:32:12,Other,negative,email,open
chat_72be0715b2,usr_85d419d6bdd5,2025-06-18 19:43:02,Error,neutral,in_app,closed
chat_c56f19cc06,usr_928e0373e4dc,2025-06-18 18:50:13,Account,negative,kakao,resolved
chat_93efb7049c,usr_50327bb46732,2025-06-18 11:02:21,Feature Suggestion,positive,web,open
chat_212941119a,usr_9d7b5970921e,2025-06-18 16:08:11,Other,positive,web,in_progress
chat_9933f2c3fd,usr_3be434e6adf6,2025-06-18 01:33:52,Other,negative,in_app,resolved
chat_18732b5ac3,usr_bc409e092f2d,2025-06-18 09:44:58,Account,positive,in_app,resolved
chat_4e5cbe119e,usr_97c482c5ea09,2025-06-19 16:56:45,Error,neutral,email,closed
chat_3707a81803,usr_0a1abc138972,2025-06-19 19:01:26,Feature Suggestion,negative,email,closed
chat_fa4d426d08,usr_9104b0f52749,2025-06-19 11:36:59,Praise,negative,email,open
chat_eacf86728e,usr_679504e94c14,2025-06-19 04:14:08,Error,neutral,kakao,in_progress
chat_348c566de0,usr_828879ba3bf7,2025-06-19 06:05:44,Complaint,neutral,in_app,closed
chat_dbff6db271,usr_2df1a865525f,2025-06-19 04:11:50,Error,positive,kakao,in_progress
chat_4e4d965ea8,usr_7b4f7f98290a,2025-06-19 15:53:14,Error,neutral,kakao,in_progress
chat_728884fa6b,usr_01ab5168619f,2025-06-19 14:34:25,Praise,negative,web,closed
chat_b03d811707,usr_65c17edc61d7,2025-06-19 20:35:33,Praise,positive,web,resolved
chat_54a3b68f92,usr_62715f7896e8,2025-06-19 01:28:41,Feature Suggestion,positive,web,open
chat_31dcb76cbb,usr_1bf166f6ba32,2025-06-19 17:55:54,Learning,positive,web,open
chat_44d28c5b24,usr_887d1d82a0b6,2025-06-19 19:13:28,Complaint,positive,web,resolved
chat_4114b4274d,usr_f0145e5d8671,2025-06-19 16:22:04,Payment,positive,in_app,in_progress
chat_659b3609a9,usr_68593fa28b7b,2025-06-19 02:18:37,Account,neutral,web,open
chat_27e4e0612e,usr_7d5c1f327a9a,2025-06-19 22:16:41,Other,neutral,kakao,closed
chat_4a9b3cfb02,usr_7ecbba734399,2025-06-19 02:58:25,Payment,negative,web,resolved
chat_f9b9921e78,usr_adc601f425a6,2025-06-19 05:15:14,Learning,negative,kakao,in_progress
chat_0fed600753,usr_c2218604c8e4,2025-06-19 18:50:56,Other,negative,kakao,open
chat_1cec809a82,usr_6ab7dc34373a,2025-06-19 06:42:51,Payment,negative,web,open
chat_2bb6f8ef2f,usr_1f87cf066405,2025-06-19 21:30:30,Praise,neutral,web,closed
chat_997d68c7a4,usr_05fe27cee813,2025-06-19 15:02:37,Error,neutral,web,closed
chat_197d9d0c75,usr_9f102b150768,2025-06-19 21:45:12,Error,negative,web,resolved
chat_d0df9b2735,usr_6c3122ad4304,2025-06-19 14:50:38,Other,positive,kakao,closed
chat_9945fc10cc,usr_371328eb21df,2025-06-19 22:31:51,Feature Suggestion,neutral,in_app,resolved
chat_0fbc68894a,usr_c10556362189,2025-06-19 01:08:47,Feature Suggestion,positive,kakao,in_progress
chat_9606c28635,usr_60a7b6528e52,2025-06-19 22:27:29,Praise,negative,email,in_progress
chat_95dfcfa0f8,usr_ae2a44367f11,2025-06-20 12:57:12,Complaint,positive,web,open
chat_efba0b62d1,usr_7a6af97a0fa9,2025-06-20 11:03:29,Other,neutral,email,open
chat_836cb3f151,usr_7e3ce5b76450,2025-06-20 00:05:12,Other,positive,email,in_progress
chat_e94bdf35a9,usr_691976296d92,2025-06-20 01:06:58,Learning,neutral,kakao,closed
chat_75eeae8a22,usr_a323e9a4e45d,2025-06-20 11:04:58,Complaint,negative,in_app,resolved
chat_d5d4d135cf,usr_c5c0aeb83f19,2025-06-20 00:14:38,Payment,negative,in_app,open
chat_17aa054224,usr_d9e59ee90adb,2025-06-20 04:20:51,Account,positive,email,in_progress
chat_313dcefd3e,usr_00c22e197b8d,2025-06-20 08:11:17,Praise,positive,in_app,closed
chat_e3d9affc92,usr_ae500c29f8b6,2025-06-20 12:21:41,Error,negative,email,closed
chat_6bd233f4bc,usr_f0e7cbf73bbd,2025-06-20 04:41:33,Account,neutral,kakao,resolved
chat_9f9281ef2a,usr_69acec587d5a,2025-06-20 19:48:05,Complaint,positive,email,closed
chat_8137380c77,usr_57b530a651c1,2025-06-20 17:25:22,Learning,negative,email,closed
chat_8da68a1fae,usr_f452acb6fe94,2025-06-20 01:15:05,Complaint,neutral,web,open
chat_faaa229bbb,usr_9501b99bf2e8,2025-06-20 07:14:41,Praise,negative,in_app,in_progress
chat_6633fdabed,usr_d0cfb27ab6f8,2025-06-20 00:08:30,Account,positive,email,in_progress
chat_37741d8364,usr_85bec7317a5f,2025-06-20 11:36:44,Complaint,positive,kakao,resolved
chat_40077affe1,usr_a11e0cb4dde6,2025-06-20 07:05:31,Other,positive,web,closed
chat_4b5a8193ac,usr_885915b1613e,2025-06-20 17:06:15,Complaint,negative,kakao,closed
chat_9b912c3c0b,usr_d0bd4612db19,2025-06-21 09:59:33,Learning,neutral,kakao,resolved
chat_17e20ae5f0,usr_6adb1cbccba8,2025-06-21 02:43:29,Learning,neutral,email,open
chat_30befd70d9,usr_5e3764706e84,2025-06-21 15:10:01,Other,neutral,web,closed
chat_a3d67d8de2,usr_ab1270132d16,2025-06-21 07:35:40,Learning,negative,email,closed
chat_030c1cc0a9,usr_d31cf318a401,2025-06-21 01:29:34,Payment,negative,web,resolved
chat_ec5de71fd5,usr_5b051e219f0e,2025-06-21 18:20:23,Other,neutral,web,closed
chat_3b90460eed,usr_0b2fdb7a546f,2025-06-21 14:05:26,Account,negative,kakao,resolved
chat_f05711d865,usr_c04d3578e4dd,2025-06-21 00:29:38,Account,negative,kakao,in_progress
chat_363d327456,usr_c361008d4508,2025-06-21 11:16:04,Praise,negative,web,closed
chat_70019d42fc,usr_a545fa110234,2025-06-21 07:44:58,Other,positive,in_app,in_progress
chat_619cfa71eb,usr_096e179f7c70,2025-06-21 09:16:06,Feature Suggestion,neutral,email,open
chat_2249e666e7,usr_23d5e813efaf,2025-06-21 14:47:07,Other,positive,kakao,open
chat_8faed08c56,usr_5ad20885921a,2025-06-21 22:53:47,Account,positive,kakao,open
chat_8dace48f8f,usr_90484f55c9c0,2025-06-21 09:01:20,Complaint,negative,kakao,closed
chat_bf0226e1de,usr_64697ea58c41,2025-06-21 03:54:58,Feature Suggestion,neutral,kakao,open
chat_1924231711,usr_5a39579c2fda,2025-06-21 08:04:12,Other,neutral,web,open
chat_fa60530dc9,usr_2ce9355881fc,2025-06-21 17:00:47,Learning,neutral,kakao,open
chat_f93d4ce456,usr_8d03b8f7f459,2025-06-21 12:00:43,Complaint,positive,in_app,in_progress
chat_b3b8be2c6b,usr_d8a953e8c584,2025-06-21 00:11:33,Feature Suggestion,positive,kakao,resolved
chat_63fd83c546,usr_b2c8c0d90a1d,2025-06-21 01:43:42,Learning,negative,in_app,in_progress
chat_2fb6c92d58,usr_e965f306b4ce,2025-06-21 10:29:17,Complaint,positive,email,resolved
chat_9170e3a582,usr_8c75af9f8f24,2025-06-21 05:10:28,Error,positive,kakao,open
chat_9c3ed9e7da,usr_e53122b83387,2025-06-21 13:13:42,Payment,neutral,web,in_progress
chat_8d979fe123,usr_2e57ab5f0585,2025-06-21 10:33:12,Learning,positive,email,closed
chat_cc0959ef03,usr_f3a7b04085ac,2025-06-21 02:59:59,Error,neutral,in_app,closed
chat_46134e0ef7,usr_c1142a6de541,2025-06-21 05:49:20,Error,positive,kakao,in_progress
chat_aed26e3de7,usr_9f1a93897a01,2025-06-22 04:42:34,Error,positive,in_app,open
chat_349b39d2f9,usr_487cf274436d,2025-06-22 11:54:01,Payment,positive,web,in_progress
chat_bd5e34de89,usr_4f27cf7ff05f,2025-06-22 04:45:25,Learning,negative,in_app,resolved
chat_a7b73b9fc3,usr_13a0ae646ee5,2025-06-22 06:20:13,Learning,neutral,in_app,in_progress
chat_447aebccbb,usr_40d7db09f299,2025-06-22 22:48:35,Complaint,negative,in_app,resolved
chat_276ee8c51c,usr_cd0164530230,2025-06-22 18:27:32,Account,negative,email,open
chat_201c17e7a7,usr_363e1c4f0a34,2025-06-22 09:35:02,Other,negative,kakao,closed
chat_8aac9247fb,usr_f5eff6881eb9,2025-06-22 12:12:30,Account,negative,email,open
chat_6584dea486,usr_2c3e64b3c0b2,2025-06-22 20:35:43,Feature Suggestion,positive,web,open
chat_1c761a8ea4,usr_d06aba45ffcb,2025-06-22 23:55:25,Learning,negative,kakao,closed
chat_481b6801b4,usr_b09ab14134af,2025-06-22 19:36:49,Payment,negative,email,open
chat_928fcd9c02,usr_0ecbdb847f37,2025-06-22 05:13:47,Complaint,positive,web,closed
chat_9f87635ecb,usr_ed9f99b643be,2025-06-22 17:38:09,Learning,negative,in_app,open
chat_e5ae67123a,usr_544aab66c704,2025-06-22 05:21:11,Other,neutral,web,closed
chat_84912b9066,usr_3faa7307a312,2025-06-22 11:18:37,Account,neutral,web,open
chat_15ebe61224,usr_b8db5558a18b,2025-06-22 16:47:35,Error,positive,web,in_progress
chat_ea6616e4b6,usr_03783aed7f1c,2025-06-22 15:55:43,Complaint,positive,web,open
chat_8b649473b0,usr_285ac0d077a7,2025-06-22 04:24:27,Error,neutral,web,in_progress
chat_fd9cdfadc6,usr_ed6ee2fc761b,2025-06-22 10:15:17,Learning,neutral,in_app,open
chat_ae02c935bb,usr_65e66de60ecc,2025-06-22 05:12:38,Praise,positive,in_app,open
chat_d446a9ffbe,usr_5b3506d61edd,2025-06-22 02:47:12,Account,negative,email,open
chat_542d67aca1,usr_edb73f9a93dc,2025-06-22 04:38:22,Account,positive,kakao,in_progress
chat_bb7ddd0411,usr_296dff8476c1,2025-06-22 19:25:44,Learning,negative,web,in_progress
chat_8481bc214c,usr_cba00e13e470,2025-06-22 21:04:55,Account,neutral,in_app,in_progress
chat_1afb35dbc5,usr_bc507976d724,2025-06-22 04:26:53,Learning,positive,kakao,resolved
chat_8763c66bcb,usr_7d759b5dc02d,2025-06-23 00:12:27,Praise,negative,in_app,resolved
chat_21ad65d743,usr_e1285a129965,2025-06-23 15:39:22,Payment,negative,web,resolved
chat_22b1d50873,usr_55646afb90c8,2025-06-23 16:02:02,Error,positive,in_app,in_progress
chat_a8a6c54d50,usr_2623a01141ab,2025-06-23 23:57:12,Feature Suggestion,neutral,web,resolved
chat_1c45fcc929,usr_f1e5e71e8b59,2025-06-23 19:14:38,Praise,negative,kakao,in_progress
chat_9c9f7d9580,usr_956f58231077,2025-06-23 18:30:09,Feature Suggestion,negative,kakao,closed
chat_b2b7104707,usr_0dc05e8116ec,2025-06-23 07:55:48,Account,positive,kakao,resolved
chat_eac9fbcf59,usr_e34b6e6290f2,2025-06-23 13:44:18,Error,negative,web,closed
chat_df35cce65a,usr_b885a9f37756,2025-06-23 04:30:12,Feature Suggestion,negative,in_app,closed
chat_d22255519b,usr_20ed9cbefee1,2025-06-23 09:14:39,Error,negative,web,resolved
chat_8b5ce2867a,usr_8c1c19e88d78,2025-06-23 08:45:02,Payment,neutral,kakao,resolved
chat_b7eedd6539,usr_f03287fc9a5e,2025-06-23 21:45:02,Complaint,negative,web,open
chat_1af54e002b,usr_b22f9671c5c1,2025-06-23 03:44:44,Learning,negative,web,open
chat_1847f5bfc0,usr_7ecb5d80c56e,2025-06-23 21:41:08,Payment,negative,email,closed
chat_55daac939d,usr_1e1b98be2dd5,2025-06-23 20:50:55,Praise,negative,web,open
chat_3c91cf7770,usr_6b4ad886b4aa,2025-06-23 13:41:50,Learning,positive,in_app,resolved
chat_7d4ba61c48,usr_5844a5340acb,2025-06-23 10:00:05,Praise,neutral,web,closed
chat_921d7e802c,usr_b1e61a6320b7,2025-06-23 12:19:35,Error,neutral,kakao,closed
chat_6f57fbd032,usr_d7c4a693dd4d,2025-06-23 22:55:20,Account,negative,kakao,closed
chat_8ad6aac494,usr_a1f1268ebe3f,2025-06-23 07:41:37,Payment,positive,kakao,closed
chat_9521d5ab7b,usr_a831e8ca7b11,2025-06-23 04:02:21,Account,positive,web,resolved
chat_63c6b550f2,usr_fad9ac8f47e9,2025-06-23 13:44:51,Other,negative,kakao,resolved
chat_1202373947,usr_57265f59aa81,2025-06-23 08:45:40,Learning,negative,web,resolved
chat_6b0e05099c,usr_782b720b5907,2025-06-23 04:00:09,Learning,negative,in_app,resolved
chat_fb7c46ff73,usr_ce719b4b52b1,2025-06-24 13:44:43,Praise,negative,kakao,in_progress
chat_b3a350f044,usr_682d8fdef080,2025-06-24 23:28:18,Praise,positive,in_app,closed
chat_5836c141a1,usr_239d9b845a70,2025-06-24 11:00:53,Account,neutral,kakao,open
chat_7204428335,usr_315b07685854,2025-06-24 01:54:56,Feature Suggestion,positive,kakao,closed
chat_c605afff09,usr_7dbc35406b40,2025-06-24 09:43:18,Account,negative,web,resolved
chat_b29b4da65c,usr_6e49be4aec05,2025-06-24 20:43:39,Feature Suggestion,negative,web,resolved
chat_82c48e8429,usr_b32b07595f01,2025-06-24 07:53:50,Payment,positive,web,open
chat_8688b75ce1,usr_f6ab970f65c0,2025-06-24 10:12:31,Feature Suggestion,neutral,in_app,in_progress
chat_f49411fa65,usr_e6794008799c,2025-06-24 15:34:04,Praise,positive,in_app,closed
chat_e0bc88ae46,usr_e5f0f6b04d4d,2025-06-24 15:09:18,Learning,positive,web,closed
chat_929e7be185,usr_39e8040f9d24,2025-06-24 12:01:38,Error,negative,in_app,closed
chat_9741104598,usr_89cac9656733,2025-06-24 08:26:52,Learning,negative,in_app,open
chat_07b5e5b86b,usr_65572b8f3c52,2025-06-24 08:16:43,Feature Suggestion,positive,in_app,resolved
chat_3a9d4f20b1,usr_a8e56e03c882,2025-06-24 10:16:29,Other,negative,kakao,open
chat_dabf2d9026,usr_bb541a5d0f5a,2025-06-24 03:48:30,Complaint,positive,web,closed
chat_66eb5208f7,usr_a90f3882f78a,2025-06-24 10:57:44,Account,negative,in_app,resolved
chat_66be9e49fd,usr_6bc01161d06a,2025-06-24 18:20:58,Learning,neutral,in_app,open
chat_ea4df99d1f,usr_8c18906d3edf,2025-06-24 17:06:00,Payment,positive,web,in_progress
chat_d0585b0eb1,usr_f383f9326308,2025-06-24 17:04:26,Error,neutral,email,resolved
chat_b86273cdfa,usr_dd96b7428d90,2025-06-24 02:23:18,Complaint,positive,in_app,open
chat_254ace9705,usr_902f2bcd72d3,2025-06-24 04:02:22,Complaint,negative,email,open
chat_87a76ce0c4,usr_74b97ffe1d2b,2025-06-24 21:24:52,Learning,neutral,in_app,resolved
chat_df195d88f7,usr_11f9786f308d,2025-06-24 00:06:46,Complaint,positive,web,closed
chat_e48afe3476,usr_34fb337c7b06,2025-06-24 13:37:40,Error,positive,web,open
chat_6af818cb94,usr_8db7991f73ba,2025-06-24 10:49:41,Learning,negative,in_app,in_progress
chat_0ad963174f,usr_b75ebb794e96,2025-06-24 09:23:40,Payment,neutral,email,open
chat_833e59daf1,usr_2285554e6aba,2025-06-24 20:12:26,Feature Suggestion,positive,web,in_progress
chat_c4aca8a96d,usr_0a559f93e056,2025-06-24 22:57:54,Account,positive,kakao,resolved
chat_eeb3de44ce,usr_0da123e7ac58,2025-06-24 18:48:40,Complaint,negative,in_app,closed
chat_d266f51f98,usr_2e0ac82ebdf7,2025-06-24 05:23:02,Error,positive,in_app,open
chat_0dd007fd14,usr_41baa84ab13c,2025-06-24 07:40:58,Account,neutral,in_app,open
chat_0c23767b17,usr_820d0a027ee7,2025-06-24 02:47:49,Other,negative,web,in_progress
chat_97a13ff47b,usr_ff557099f15b,2025-06-24 05:47:42,Praise,negative,kakao,open
chat_0080a77217,usr_b4be8ce17dda,2025-06-24 16:42:50,Praise,positive,web,resolved
chat_4946461c0f,usr_e017c6387077,2025-06-25 21:35:27,Praise,negative,in_app,resolved
chat_88c11afa92,usr_a947cd6dfd30,2025-06-25 14:04:28,Feature Suggestion,neutral,kakao,open
chat_480dc4f161,usr_9aef2aeddce6,2025-06-25 17:23:41,Payment,negative,email,open
chat_b5e7eace78,usr_16f50ee248bb,2025-06-25 23:39:23,Feature Suggestion,neutral,kakao,closed
chat_406ef79c36,usr_3c74192e389d,2025-06-25 13:26:39,Error,neutral,web,resolved
chat_b37ccf2c72,usr_c07100063039,2025-06-25 03:18:23,Praise,positive,in_app,closed
chat_899e5a3962,usr_92016666e7ff,2025-06-25 16:43:41,Praise,positive,in_app,open
chat_e3b0683ef4,usr_296dff8476c1,2025-06-25 04:02:33,Complaint,neutral,in_app,in_progress
chat_6cfbc86bff,usr_60b805955651,2025-06-25 01:41:28,Account,negative,web,resolved
chat_7d03febf0b,usr_13a0a39dee1e,2025-06-25 21:19:17,Error,negative,in_app,closed
chat_9d706cd704,usr_7883bdee8a58,2025-06-25 14:27:52,Complaint,neutral,email,in_progress
chat_2ffa123aa3,usr_533320feafe4,2025-06-25 11:55:45,Feature Suggestion,neutral,email,in_progress
chat_2772bbaed4,usr_d669c773e07a,2025-06-25 02:25:40,Feature Suggestion,positive,email,resolved
chat_9fe754b9a1,usr_350e281252ab,2025-06-25 03:53:35,Payment,negative,web,closed
