payment_id,user_id,event_time,plan_name,amount,method,status
pay_4226f9139776,usr_f0684d9e9a22,2025-06-23 00:00:00,monthly_pro,19.99,paypal,success
pay_1b62d2e7a135,usr_2fcb85148b3c,2025-06-23 00:00:00,monthly_pro,19.99,naver,success
pay_7c86d6fe0cad,usr_bb5d3ec0e735,2025-06-23 00:00:00,monthly_pro,19.99,naver,success
pay_3702f6c66452,usr_3538ab028535,2025-06-23 00:00:00,monthly_pro,19.99,apple,success
pay_16bdeccaaa31,usr_31f5d7f017cb,2025-06-23 00:00:00,monthly_pro,19.99,kakao,success
pay_11166ffbe563,usr_3a244ba6353b,2025-06-23 00:00:00,monthly_basic,9.99,toss,success
pay_9deddc047632,usr_872cd871fc4e,2025-06-23 00:00:00,monthly_pro,19.99,card,success
pay_723234be4baf,usr_c2bf1b251624,2025-06-23 00:00:00,monthly_basic,9.99,card,success
pay_2e9c152dd9d5,usr_393c43626072,2025-06-23 00:00:00,monthly_basic,9.99,toss,success
pay_93d3a1b80acc,usr_80eff9720f4e,2025-06-23 00:00:00,annual_pro,199.99,paypal,success
pay_361dd51f7288,usr_296896641644,2025-06-23 00:00:00,annual_pro,199.99,paypal,success
pay_2a52d27d368c,usr_232b7095beb3,2025-06-23 00:00:00,monthly_pro,19.99,apple,success
pay_df73dd772c62,usr_7cd987243fb9,2025-06-23 00:00:00,monthly_basic,9.99,toss,success
pay_e66d39f14277,usr_feb8d6da1445,2025-06-23 00:00:00,annual_basic,99.99,naver,success
pay_d4758f8e3b28,usr_97fbc34f17cc,2025-06-23 00:00:00,monthly_pro,19.99,card,success
pay_34986d374f74,usr_9db6aa0f2436,2025-06-23 00:00:00,monthly_pro,19.99,card,success
pay_3dc913f4d08a,usr_cd2cf50aeba9,2025-06-23 00:00:00,annual_pro,199.99,kakao,success
pay_289bc4006d45,usr_32cfa4f9833a,2025-06-23 00:00:00,monthly_basic,9.99,paypal,success
pay_4cf7c7f1b83b,usr_86a84bf8a150,2025-06-23 00:00:00,monthly_basic,9.99,apple,success
pay_2996d08a6f96,usr_394f3b909c30,2025-06-23 00:00:00,annual_basic,99.99,naver,success
pay_1f5f5be5d6da,usr_41aa4ec62967,2025-06-23 00:00:00,monthly_pro,19.99,card,success
pay_dd58b8281ea8,usr_76620db6583f,2025-06-23 00:00:00,annual_basic,99.99,toss,success
pay_985aad760d9b,usr_e0adc72a021f,2025-06-23 00:00:00,annual_pro,199.99,naver,success
pay_9478e23360fa,usr_9b56316d260d,2025-06-23 00:00:00,monthly_basic,9.99,toss,success
pay_189116e42eb7,usr_129805fda7dc,2025-06-23 00:00:00,annual_basic,99.99,paypal,success
pay_bba4a4924ded,usr_031427805b80,2025-06-23 00:00:00,annual_basic,99.99,card,success
pay_a0370dc994d8,usr_15895e902132,2025-06-23 00:00:00,annual_pro,199.99,card,success
pay_6bea4bf74aa3,usr_7d5c1f327a9a,2025-06-23 00:00:00,monthly_basic,9.99,paypal,success
pay_5fbfb6e06a53,usr_e1e0741908f1,2025-06-23 00:00:00,annual_basic,99.99,apple,success
pay_66f22799a1a1,usr_7310558cd6c3,2025-06-23 00:00:00,monthly_pro,19.99,paypal,success
pay_c762b9c99c50,usr_e370144eb4b2,2025-06-23 00:00:00,monthly_basic,9.99,kakao,success
pay_69bd80910369,usr_a9321fb12309,2025-06-23 00:00:00,annual_pro,199.99,paypal,success
pay_7e4d620a0df0,usr_74ed92c243a2,2025-06-23 00:00:00,monthly_pro,19.99,apple,success
pay_d79fd0f31a2d,usr_06ff34d3e6a1,2025-06-23 00:00:00,annual_pro,199.99,naver,success
pay_54eddb44bd6b,usr_567b7e15808a,2025-06-23 00:00:00,monthly_pro,19.99,card,success
pay_cdbb428f32c2,usr_9dcd7d82f8d7,2025-06-23 00:00:00,annual_pro,199.99,card,success
pay_233f08d9e954,usr_57251b94f434,2025-06-23 00:00:00,annual_pro,199.99,naver,success
pay_04a49333c7fd,usr_2fa06288d700,2025-06-23 00:00:00,monthly_basic,9.99,card,success
pay_ffd8d0e1f731,usr_0ca408c9f3d4,2025-06-23 00:00:00,annual_basic,99.99,paypal,success
pay_58b6502fb524,usr_071b70482059,2025-06-23 00:00:00,annual_basic,99.99,card,success
pay_10941a630159,usr_5554cd536f95,2025-06-23 00:00:00,annual_pro,199.99,naver,success
pay_194cb4575f76,usr_e9f7f7b604b0,2025-06-23 00:00:00,monthly_pro,19.99,paypal,success
pay_92748dc4ef87,usr_98a27be611f4,2025-06-23 00:00:00,annual_basic,99.99,toss,success
pay_b04f19c2c586,usr_dfd4637891cb,2025-06-23 00:00:00,monthly_pro,19.99,paypal,success
pay_bc951f6be275,usr_d6a16bd2178d,2025-06-23 00:00:00,annual_basic,99.99,apple,success
pay_d22bf11f08ae,usr_75857b9f6bd8,2025-06-23 00:00:00,annual_pro,199.99,paypal,success
pay_eae5b90afba6,usr_83fccc6c1bf8,2025-06-23 00:00:00,annual_basic,99.99,naver,success
pay_4d33430405c0,usr_cad4323c49a2,2025-06-23 00:00:00,monthly_basic,9.99,paypal,success
pay_f0c3d3817eb8,usr_026a26519167,2025-06-23 00:00:00,annual_basic,99.99,paypal,success
pay_1786536e56f7,usr_7dcad1c42255,2025-06-23 00:00:00,annual_pro,199.99,naver,success
pay_be7761ac987e,usr_2b690dfb426f,2025-06-23 00:00:00,annual_pro,199.99,naver,success
pay_814fb749a84b,usr_480d11585699,2025-06-23 00:00:00,annual_pro,199.99,apple,success
pay_fe50ea8352f7,usr_15e577ad6458,2025-06-23 00:00:00,monthly_basic,9.99,toss,success
pay_8d2f09c6f2ff,usr_05291c9606da,2025-06-23 00:00:00,annual_basic,99.99,card,success
pay_bf4089d1fd53,usr_9d88a0752193,2025-06-23 00:00:00,monthly_pro,19.99,apple,success
pay_a1bcf518d837,usr_7953a93c2dba,2025-06-23 00:00:00,annual_pro,199.99,paypal,success
pay_0e100777fde5,usr_2fd1907f99ee,2025-06-23 00:00:00,monthly_basic,9.99,paypal,success
pay_b679fb233934,usr_be360bbbd6cc,2025-06-23 00:00:00,monthly_basic,9.99,naver,success
pay_ce674502e556,usr_dd96b7428d90,2025-06-23 00:00:00,annual_basic,99.99,naver,success
pay_c59f19357edb,usr_e3944a6faac6,2025-06-23 00:00:00,monthly_basic,9.99,toss,success
pay_c2dae86e34fd,usr_244ad68f63fe,2025-06-23 00:00:00,monthly_pro,19.99,toss,success
pay_919bd94113bb,usr_ed6ee2fc761b,2025-06-23 00:00:00,annual_pro,199.99,card,success
pay_feb59ac66b10,usr_7e3ead4f5354,2025-06-23 00:00:00,annual_basic,99.99,paypal,success
pay_6d6ac4cbcd80,usr_a7198539c819,2025-06-23 00:00:00,annual_basic,99.99,toss,success
pay_9ee7fdc32279,usr_21efce9f139e,2025-06-23 00:00:00,monthly_pro,19.99,card,success
pay_b6b8c1dd41fd,usr_9ecfbcb5819d,2025-06-23 00:00:00,annual_basic,99.99,paypal,success
pay_0b1b499b8c5a,usr_3966a5d9c1d0,2025-06-23 00:00:00,annual_basic,99.99,toss,success
pay_f040fa6aa8b4,usr_a646009e20d0,2025-06-24 00:00:00,monthly_basic,9.99,card,success
pay_ce6350cc6052,usr_37c344746a9f,2025-06-24 00:00:00,monthly_pro,19.99,kakao,success
pay_85e8adeac284,usr_90afc7612c1b,2025-06-24 00:00:00,annual_basic,99.99,toss,success
pay_08b07a41ecb8,usr_15de463d3aeb,2025-06-24 00:00:00,monthly_pro,19.99,toss,success
pay_a99bf98269b6,usr_aaf035842009,2025-06-24 00:00:00,annual_basic,99.99,card,success
pay_cfaefe35c2ba,usr_b36d1794cc72,2025-06-24 00:00:00,monthly_basic,9.99,kakao,success
pay_1537942b9d58,usr_6e49be4aec05,2025-06-24 00:00:00,monthly_basic,9.99,naver,success
pay_5c3abbdd1ded,usr_8e37ff8f5ddf,2025-06-24 00:00:00,monthly_pro,19.99,toss,success
pay_be04f73ce30c,usr_444272d197b0,2025-06-24 00:00:00,monthly_pro,19.99,paypal,success
pay_8078cb013e1d,usr_44ea85280ad8,2025-06-24 00:00:00,annual_basic,99.99,toss,success
pay_12ba07a59a90,usr_c4cea2173c3a,2025-06-24 00:00:00,annual_pro,199.99,naver,success
pay_e39842a38f48,usr_ba3dade5a2f1,2025-06-24 00:00:00,annual_pro,199.99,apple,success
pay_64defe18614c,usr_82c3e9f2e7cc,2025-06-24 00:00:00,monthly_basic,9.99,naver,success
pay_1e59714c27ab,usr_6291d57a225a,2025-06-24 00:00:00,monthly_pro,19.99,toss,success
pay_69c8c83eddc5,usr_6c37bec86c4b,2025-06-24 00:00:00,monthly_pro,19.99,naver,success
pay_8811e96d9935,usr_e096f0c63416,2025-06-24 00:00:00,annual_basic,99.99,kakao,success
pay_8eeb6df02986,usr_7fcd0538108b,2025-06-24 00:00:00,monthly_pro,19.99,toss,success
pay_ff69790acb50,usr_71a767c6a1b6,2025-06-24 00:00:00,annual_basic,99.99,paypal,success
pay_d16911df6865,usr_22cf5365b0d1,2025-06-24 00:00:00,annual_pro,199.99,toss,success
pay_b4cb4d368a01,usr_524903bbcb57,2025-06-24 00:00:00,annual_pro,199.99,apple,success
pay_5875096ac808,usr_33636e4fc4f0,2025-06-24 00:00:00,monthly_basic,9.99,naver,success
pay_491c868c271c,usr_81abe23d9f97,2025-06-24 00:00:00,annual_basic,99.99,toss,success
pay_708e0bddac5d,usr_a18519a17182,2025-06-24 00:00:00,monthly_basic,9.99,naver,success
pay_5e6d532d905a,usr_b7c7394cd538,2025-06-24 00:00:00,annual_basic,99.99,naver,success
pay_2db5234969f8,usr_cdfe9e2e71d5,2025-06-24 00:00:00,annual_pro,199.99,card,success
pay_d17596048ed9,usr_841403116fc2,2025-06-24 00:00:00,monthly_basic,9.99,apple,success
pay_b86299b49c97,usr_4dfe3daeb012,2025-06-24 00:00:00,annual_basic,99.99,naver,success
pay_28c4a5d6c92a,usr_4721277b4487,2025-06-24 00:00:00,monthly_basic,9.99,paypal,success
pay_f35551c09be7,usr_7d70f6c121f9,2025-06-24 00:00:00,monthly_basic,9.99,card,success
pay_fdc96afa744f,usr_2824f6245a15,2025-06-24 00:00:00,annual_pro,199.99,card,success
pay_cf9a4de64fb2,usr_14ca48f4e49b,2025-06-24 00:00:00,monthly_basic,9.99,naver,success
pay_73ea74518ba7,usr_85b91994ebc7,2025-06-24 00:00:00,annual_pro,199.99,card,success
pay_c4ca95a40061,usr_b2dad87aac17,2025-06-24 00:00:00,annual_basic,99.99,toss,success
pay_1c66394f73ac,usr_a2f5c2645dc7,2025-06-24 00:00:00,monthly_basic,9.99,card,success
pay_2df030a3935a,usr_595e3d537914,2025-06-24 00:00:00,monthly_pro,19.99,apple,success
pay_d9be01bf0f45,usr_5caed0b845a5,2025-06-24 00:00:00,annual_pro,199.99,apple,success
pay_b203f6b6dc9a,usr_af6a7c877e6a,2025-06-24 00:00:00,annual_pro,199.99,kakao,success
pay_3419ece117ee,usr_74b97ffe1d2b,2025-06-24 00:00:00,annual_basic,99.99,paypal,success
pay_0cd26d18d564,usr_e2a3e5400ad7,2025-06-24 00:00:00,monthly_basic,9.99,kakao,success
pay_f1f939a285ba,usr_d717deca69c6,2025-06-24 00:00:00,annual_pro,199.99,paypal,success
pay_08bd0a5e8778,usr_371e741709e5,2025-06-24 00:00:00,monthly_basic,9.99,paypal,success
pay_104abdeb9634,usr_d0706fb57715,2025-06-24 00:00:00,annual_basic,99.99,naver,success
pay_4b488c094465,usr_49034497a6a6,2025-06-24 00:00:00,annual_pro,199.99,naver,success
pay_59f743bdc118,usr_fb5748a87554,2025-06-24 00:00:00,annual_basic,99.99,card,success
pay_6f79f645f44f,usr_c87b5e9feac6,2025-06-24 00:00:00,monthly_pro,19.99,paypal,success
pay_a6b65ec00d23,usr_fda11c56821b,2025-06-24 00:00:00,annual_pro,199.99,toss,success
pay_a56be488ceea,usr_196389c95717,2025-06-24 00:00:00,annual_basic,99.99,kakao,success
pay_384455ce9953,usr_aa00da6ca0cd,2025-06-24 00:00:00,monthly_pro,19.99,apple,success
pay_e9321905cec4,usr_ebb446df3154,2025-06-24 00:00:00,annual_basic,99.99,paypal,success
pay_03baf0df4b04,usr_4ce30cd775f5,2025-06-24 00:00:00,monthly_pro,19.99,kakao,success
pay_fe758ac880a2,usr_f4ae198ded0b,2025-06-24 00:00:00,monthly_pro,19.99,card,success
pay_0d443a94dcfc,usr_2db90a12b396,2025-06-24 00:00:00,annual_pro,199.99,apple,success
pay_2a3d40d77fb9,usr_23b6926c1010,2025-06-24 00:00:00,annual_basic,99.99,card,success
pay_612cbfa3e6a7,usr_29445f80f7f5,2025-06-24 00:00:00,annual_pro,199.99,paypal,success
pay_5575a08e52b7,usr_7ab11d6467d5,2025-06-24 00:00:00,annual_basic,99.99,toss,success
pay_0e82b718c89b,usr_76a5a617a28c,2025-06-24 00:00:00,annual_basic,99.99,paypal,success
pay_8abf8a87defa,usr_cc26530fd401,2025-06-24 00:00:00,annual_basic,99.99,apple,success
pay_93f5234281a2,usr_9bd11b44120e,2025-06-24 00:00:00,monthly_basic,9.99,naver,success
pay_70d422660a47,usr_0d781678d2a3,2025-06-24 00:00:00,annual_pro,199.99,card,success
pay_1dfcda1202cd,usr_394b2cbae862,2025-06-24 00:00:00,monthly_pro,19.99,naver,success
pay_7f3cb4d8748c,usr_dd5a8e9fc7b1,2025-06-24 00:00:00,annual_basic,99.99,paypal,success
pay_6981bcc7be8f,usr_3644588f6ade,2025-06-24 00:00:00,annual_pro,199.99,apple,success
pay_f6adf36c9370,usr_356cf2d9dda7,2025-06-24 00:00:00,annual_basic,99.99,paypal,success
pay_a290e46f6496,usr_283a70262855,2025-06-24 00:00:00,annual_pro,199.99,kakao,success
pay_9761eb0e0350,usr_80388c11bb29,2025-06-24 00:00:00,monthly_basic,9.99,toss,success
pay_dd1849f5453f,usr_e4eb2591c945,2025-06-24 00:00:00,annual_basic,99.99,toss,success
pay_7c711883b77e,usr_16b3bddf1526,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_9468b77563cf,usr_4f1a2c142179,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_df7fce99dadb,usr_bb1e4b88edd8,2025-06-25 00:00:00,monthly_pro,19.99,apple,success
pay_12cc4163a485,usr_b28137cf5583,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_178363ee889b,usr_9aa12295bd42,2025-06-25 00:00:00,monthly_basic,9.99,naver,success
pay_3e430f25541e,usr_6a600c88589b,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_82852c34f11b,usr_1ca13a0a29e5,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_4ba09c8683d4,usr_aa57b769c1d9,2025-06-25 00:00:00,monthly_pro,19.99,paypal,success
pay_c9249eb2ea2c,usr_3154d3e4a385,2025-06-25 00:00:00,annual_pro,199.99,toss,success
pay_31313ca5d90f,usr_201b0cc356fc,2025-06-25 00:00:00,annual_basic,99.99,kakao,success
pay_f75f07000646,usr_2497f973c0c5,2025-06-25 00:00:00,monthly_pro,19.99,naver,success
pay_84b791421a76,usr_d62af614757d,2025-06-25 00:00:00,annual_basic,99.99,toss,success
pay_273782558278,usr_9bc7b956a232,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_4b81d68a7b18,usr_058ed30ae403,2025-06-25 00:00:00,monthly_basic,9.99,paypal,success
pay_7c114119d382,usr_b9e9725b82b9,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_7df6fb5d437c,usr_b0c77aeb4a2a,2025-06-25 00:00:00,monthly_pro,19.99,naver,success
pay_7eca8c031e9c,usr_a7554b398358,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_b0f5fa8ea361,usr_0985a25ff8a2,2025-06-25 00:00:00,monthly_basic,9.99,naver,success
pay_9cc846c5cec9,usr_0d74ea0e2328,2025-06-25 00:00:00,annual_basic,99.99,naver,success
pay_ca4b213c0a0b,usr_235ce9a1199c,2025-06-25 00:00:00,monthly_basic,9.99,card,success
pay_667136b45167,usr_23442dfcac32,2025-06-25 00:00:00,annual_basic,99.99,paypal,success
pay_eb0107367a74,usr_d41c28f4acdf,2025-06-25 00:00:00,monthly_basic,9.99,paypal,success
pay_15f4614a4a41,usr_ed4eb1dbd6d6,2025-06-25 00:00:00,monthly_basic,9.99,paypal,success
pay_b78496635fd9,usr_a284947cb173,2025-06-25 00:00:00,monthly_basic,9.99,toss,success
pay_463d1a17e4ba,usr_7b8cc55632d3,2025-06-25 00:00:00,annual_basic,99.99,apple,success
pay_1f64de698137,usr_c127feb8b4c0,2025-06-25 00:00:00,monthly_basic,9.99,toss,success
pay_406ae311b0cf,usr_bf810691196d,2025-06-25 00:00:00,monthly_pro,19.99,naver,success
pay_4b5e760bc85d,usr_0b388b809e06,2025-06-25 00:00:00,annual_pro,199.99,kakao,success
pay_515c555dde1c,usr_d669c773e07a,2025-06-25 00:00:00,annual_basic,99.99,kakao,success
pay_df3aef3812c1,usr_09937bccabe8,2025-06-25 00:00:00,monthly_pro,19.99,apple,success
pay_9783a9e96281,usr_af1546e856c4,2025-06-25 00:00:00,monthly_basic,9.99,paypal,success
pay_b552b28307d1,usr_c593f4fc81d5,2025-06-25 00:00:00,annual_basic,99.99,paypal,success
pay_c9cf445ff304,usr_b377dcaf33e5,2025-06-25 00:00:00,annual_pro,199.99,kakao,success
pay_570c4c0e4033,usr_53d3848b2dc2,2025-06-25 00:00:00,monthly_basic,9.99,card,success
pay_7a2d1513b33b,usr_ba8161d0a797,2025-06-25 00:00:00,annual_basic,99.99,paypal,success
pay_7d88fa9528de,usr_56991315690e,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_c43b549d3ac7,usr_2a54207f74ae,2025-06-25 00:00:00,monthly_basic,9.99,card,success
pay_20c8a37096f7,usr_c86c871f3525,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_e746d7947915,usr_5ea115f56ddb,2025-06-25 00:00:00,annual_basic,99.99,toss,success
pay_2e851c7cdc7b,usr_3d163e6be1df,2025-06-25 00:00:00,monthly_basic,9.99,kakao,success
pay_5a529a8dbbd1,usr_e100b033f451,2025-06-25 00:00:00,monthly_pro,19.99,paypal,success
pay_9b3def6210c0,usr_8717879d1a27,2025-06-25 00:00:00,monthly_pro,19.99,naver,success
pay_8be8395dd859,usr_1616ce672dc4,2025-06-25 00:00:00,annual_basic,99.99,paypal,success
pay_71a6e0f0bd7b,usr_bdaf02e6d7d4,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_3f57852d5a49,usr_190423385699,2025-06-25 00:00:00,monthly_basic,9.99,paypal,success
pay_f750367a8817,usr_54dec2fe08ef,2025-06-25 00:00:00,monthly_basic,9.99,card,success
pay_1e59a4bc89d8,usr_3c74fde756bd,2025-06-25 00:00:00,annual_pro,199.99,naver,success
pay_8f1efc00a902,usr_d09e1c7bde30,2025-06-25 00:00:00,annual_basic,99.99,card,success
pay_19f341a09997,usr_83003571907c,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_88e8bdc6b9c5,usr_bcd7dc2b2079,2025-06-25 00:00:00,monthly_basic,9.99,card,success
pay_8bfe874d574c,usr_4700f8daea39,2025-06-25 00:00:00,monthly_basic,9.99,card,success
pay_c79b6b9e15e5,usr_0ac6f21bc835,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_252adbb72c84,usr_bbf478904b55,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_07ed723422ea,usr_269112c0508b,2025-06-25 00:00:00,monthly_basic,9.99,naver,success
pay_66d353ccbf79,usr_4505f93a9b7e,2025-06-25 00:00:00,monthly_pro,19.99,toss,success
pay_bd13339674ed,usr_9e05773c49a4,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_31109610f128,usr_8be3255d232f,2025-06-25 00:00:00,annual_basic,99.99,kakao,success
pay_c1d10d08fb22,usr_6079d2cacc75,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_7840eb27ebfc,usr_b2121cc44c5e,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_48c676a40861,usr_da82f5f83ce2,2025-06-25 00:00:00,annual_basic,99.99,kakao,success
pay_49680dfdf478,usr_87b1c1c24982,2025-06-25 00:00:00,annual_basic,99.99,toss,success
pay_7e219634c154,usr_65821d6fab65,2025-06-25 00:00:00,annual_basic,99.99,toss,success
pay_7e3c400bc168,usr_e6c2d37995ae,2025-06-25 00:00:00,annual_basic,99.99,naver,success
pay_14744e463ddf,usr_266282dd191b,2025-06-25 00:00:00,monthly_pro,19.99,apple,success
pay_7166c4fce04f,usr_804a03af4185,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_791d670bc029,usr_62e8c4c2cc3b,2025-06-25 00:00:00,annual_basic,99.99,toss,success
pay_b541d9c234fa,usr_49ff2ecaedd2,2025-06-25 00:00:00,monthly_pro,19.99,naver,success
pay_89344fe3b7ac,usr_d80f8e8cc50f,2025-06-25 00:00:00,monthly_pro,19.99,card,success
pay_fe0a31fb4b28,usr_cfd3a7f3050c,2025-06-25 00:00:00,monthly_pro,19.99,apple,success
pay_84ed11c99b5e,usr_c369607a921e,2025-06-25 00:00:00,annual_basic,99.99,kakao,success
pay_4ff242c39c52,usr_28a3b188c8ce,2025-06-25 00:00:00,monthly_basic,9.99,naver,success
pay_dfde8a0a64b2,usr_cfa251634ddf,2025-06-25 00:00:00,annual_pro,199.99,paypal,success
pay_97d75af6585b,usr_2e9a41682c3a,2025-06-25 00:00:00,annual_pro,199.99,kakao,success
pay_304f8faa24f4,usr_8b58d48b9d14,2025-06-25 00:00:00,annual_pro,199.99,apple,success
pay_33da23b97256,usr_12e3af7e7177,2025-06-25 00:00:00,annual_basic,99.99,apple,success
pay_d2f6284fe513,usr_baced8b5ade2,2025-06-25 00:00:00,monthly_basic,9.99,paypal,success
pay_15c82ec2b112,usr_d4348f9f12e9,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_d605b46e0d6b,usr_a50ea2bf6f56,2025-06-25 00:00:00,annual_basic,99.99,apple,success
pay_a71b3d950970,usr_b45bfe4cd73b,2025-06-25 00:00:00,annual_basic,99.99,naver,success
pay_bee4b6738b81,usr_6d25afaf755e,2025-06-25 00:00:00,annual_pro,199.99,naver,success
pay_4f452a2c65da,usr_578500fad9f4,2025-06-25 00:00:00,monthly_basic,9.99,apple,success
pay_651513c6293a,usr_8c1d39d6ca50,2025-06-25 00:00:00,annual_pro,199.99,apple,success
pay_5183ecf0c839,usr_9fab93c28269,2025-06-26 00:00:00,monthly_pro,19.99,paypal,success
pay_7a555968fe74,usr_9d5ad76388f9,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_2a5924bd1ba8,usr_bea38778949b,2025-06-26 00:00:00,annual_basic,99.99,toss,success
pay_a050a94e3454,usr_23024332d1c4,2025-06-26 00:00:00,annual_pro,199.99,apple,success
pay_b676b4d634de,usr_c08ad01c8999,2025-06-26 00:00:00,annual_pro,199.99,apple,success
pay_9baae37b97ab,usr_8f21d498da95,2025-06-26 00:00:00,monthly_basic,9.99,toss,success
pay_c6715a4bf0bc,usr_0e7e84b83d69,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_a65d9b3bff71,usr_22d3c1fc3699,2025-06-26 00:00:00,monthly_pro,19.99,card,success
pay_203343708f7e,usr_a42f531debc1,2025-06-26 00:00:00,annual_basic,99.99,naver,success
pay_018f53aa5c42,usr_b044f95d02ca,2025-06-26 00:00:00,monthly_pro,19.99,kakao,success
pay_48a30b131da3,usr_14ef7753b935,2025-06-26 00:00:00,annual_basic,99.99,apple,success
pay_fdc758834f21,usr_efdd41fc691f,2025-06-26 00:00:00,monthly_pro,19.99,apple,success
pay_3d027581ab9b,usr_c6828918fb0d,2025-06-26 00:00:00,monthly_basic,9.99,naver,success
pay_73a4637081eb,usr_0d3c52f0c692,2025-06-26 00:00:00,monthly_pro,19.99,apple,success
pay_d28af162fa4f,usr_025bf48610ef,2025-06-26 00:00:00,monthly_pro,19.99,paypal,success
pay_6cf05815e129,usr_3ced03fefc9d,2025-06-26 00:00:00,monthly_pro,19.99,card,success
pay_b89db4701020,usr_a36dd84e24db,2025-06-26 00:00:00,monthly_pro,19.99,naver,success
pay_e5f6bb345e43,usr_76ab2b613eee,2025-06-26 00:00:00,annual_pro,199.99,paypal,success
pay_f030c1f0e833,usr_4964d1aa8904,2025-06-26 00:00:00,annual_pro,199.99,toss,success
pay_eb64c3597c5b,usr_286f20f4125b,2025-06-26 00:00:00,annual_basic,99.99,toss,success
pay_36be3eb672fb,usr_656df06f67a4,2025-06-26 00:00:00,monthly_pro,19.99,card,success
pay_22055e4d2088,usr_3e8705b4ca92,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_f8d3be7e8465,usr_04fcc7fa74a3,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_264711c02178,usr_964c9d324b36,2025-06-26 00:00:00,monthly_basic,9.99,kakao,success
pay_39ad55346d82,usr_e3b53060e47f,2025-06-26 00:00:00,annual_basic,99.99,apple,success
pay_a88eb3e3656f,usr_5952d8d4a3ba,2025-06-26 00:00:00,annual_pro,199.99,toss,success
pay_8aceda82e6a8,usr_0ce780af0bd0,2025-06-26 00:00:00,annual_pro,199.99,paypal,success
pay_9f789477347c,usr_15519d3ec4bc,2025-06-26 00:00:00,annual_basic,99.99,apple,success
pay_e8336de586dd,usr_00c22e197b8d,2025-06-26 00:00:00,annual_basic,99.99,kakao,success
pay_3b3c9d0e94c1,usr_0aceb5a05de4,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_b42fee1b9016,usr_77f11fee5adc,2025-06-26 00:00:00,monthly_basic,9.99,kakao,success
pay_f33c0dee5d7b,usr_63c76464d954,2025-06-26 00:00:00,monthly_pro,19.99,card,success
pay_ba3e846430c6,usr_9839fc742d86,2025-06-26 00:00:00,monthly_pro,19.99,naver,success
pay_4d1a4c06690b,usr_8d32fb84a392,2025-06-26 00:00:00,monthly_pro,19.99,paypal,success
pay_6e833b793e8f,usr_18c5b22c13a8,2025-06-26 00:00:00,annual_pro,199.99,naver,success
pay_dc6ebb18ddd5,usr_4853d70f4673,2025-06-26 00:00:00,annual_basic,99.99,toss,success
pay_c90538fc9aa3,usr_faae8291c01e,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_ee50a1a7af45,usr_65c09bcbbeef,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_9a60cd1b5b7e,usr_4c23267c9506,2025-06-26 00:00:00,monthly_basic,9.99,toss,success
pay_040052b49170,usr_3439b47685d8,2025-06-26 00:00:00,monthly_pro,19.99,apple,success
pay_de04300fb5a7,usr_ffcbfe538bba,2025-06-26 00:00:00,monthly_basic,9.99,apple,success
pay_dd4c3dfdc4e4,usr_8dc7ad788135,2025-06-26 00:00:00,annual_pro,199.99,card,success
pay_2260341554fa,usr_81a17f179c08,2025-06-26 00:00:00,annual_basic,99.99,toss,success
pay_b3aecfedfae1,usr_60e913927e10,2025-06-26 00:00:00,annual_pro,199.99,paypal,success
pay_746203f98457,usr_7783b47598a6,2025-06-26 00:00:00,annual_pro,199.99,naver,success
pay_abffaad870e5,usr_0f82d57e9eae,2025-06-26 00:00:00,annual_basic,99.99,naver,success
pay_12e86b436a3d,usr_f77cb63cb808,2025-06-26 00:00:00,annual_basic,99.99,paypal,success
pay_fd4e2aa39815,usr_c0a3e971659e,2025-06-26 00:00:00,monthly_pro,19.99,toss,success
pay_43f5480378ba,usr_7b1b73ea2e90,2025-06-26 00:00:00,monthly_pro,19.99,card,success
pay_d0276c31e1bc,usr_2dd65031e5ee,2025-06-26 00:00:00,monthly_basic,9.99,naver,success
