user_id,change_time,plan_name,plan_status,reason
usr_53f62c1bd32c,2025-06-22 19:32:17,,trialing,signup
usr_cf861e4eb5e1,2025-06-22 18:58:06,,trialing,signup
usr_319d1862e48f,2025-06-22 10:18:06,,trialing,signup
usr_abf91e3d0c25,2025-06-22 00:13:53,,trialing,signup
usr_b22f128d6654,2025-06-22 04:18:58,,trialing,signup
usr_09ad65e3ef4b,2025-06-22 15:24:27,,trialing,signup
usr_ce87ac396ffd,2025-06-22 19:48:33,,trialing,signup
usr_3bb89bcb01b1,2025-06-22 10:55:51,,trialing,signup
usr_f7e8ac13f7cb,2025-06-22 01:59:48,,trialing,signup
usr_79cc8f73295c,2025-06-22 23:32:12,,trialing,signup
usr_b5ade3734c81,2025-06-22 22:15:29,,trialing,signup
usr_d618bf63ab24,2025-06-22 13:20:26,,trialing,signup
usr_97f6e35dca10,2025-06-22 22:36:18,,trialing,signup
usr_e925138d8b5b,2025-06-22 03:18:43,,trialing,signup
usr_2be7e1c12777,2025-06-22 11:51:50,,trialing,signup
usr_36f40cd5b6f9,2025-06-22 22:34:42,,trialing,signup
usr_17947c35a2c1,2025-06-22 00:23:34,,trialing,signup
usr_687dfde76c81,2025-06-22 07:58:18,,trialing,signup
usr_fec0b98c0967,2025-06-22 22:03:21,,trialing,signup
usr_0cdf89435fc3,2025-06-22 06:09:04,,trialing,signup
usr_49919bf67115,2025-06-22 13:07:48,,trialing,signup
usr_e81f01bcb9ff,2025-06-22 15:57:00,,trialing,signup
usr_8163ab2da39c,2025-06-22 23:32:26,,trialing,signup
usr_01d3ee5b8b6b,2025-06-22 04:58:40,,trialing,signup
usr_93bd90560302,2025-06-22 15:40:39,,trialing,signup
usr_a0364959a1b0,2025-06-22 07:27:07,,trialing,signup
usr_55d26195535d,2025-06-22 09:16:53,,trialing,signup
usr_06c7a46a3c7a,2025-06-22 20:27:56,,trialing,signup
usr_525c2bb6c1ec,2025-06-22 21:59:19,,trialing,signup
usr_cd39f556ec08,2025-06-22 22:29:38,,trialing,signup
usr_0cb4a14232f5,2025-06-22 21:48:47,,trialing,signup
usr_b3274441aacb,2025-06-22 15:45:16,,trialing,signup
usr_ab2b5b12fc5f,2025-06-22 17:28:22,,trialing,signup
usr_f841a6de3f21,2025-06-22 09:34:11,,trialing,signup
usr_da94871b0da8,2025-06-22 16:28:18,,trialing,signup
usr_2e9eb5e5e23d,2025-06-22 06:21:28,,trialing,signup
usr_3394f5eb0c40,2025-06-22 17:31:18,,trialing,signup
usr_8589b2343756,2025-06-22 13:52:07,,trialing,signup
usr_d037959aca51,2025-06-22 01:07:23,,trialing,signup
usr_15dd9b0378c8,2025-06-22 03:24:09,,trialing,signup
usr_bdf86d277aa4,2025-06-22 04:46:31,,trialing,signup
usr_9119b999cb45,2025-06-22 16:29:09,,trialing,signup
usr_2758e0323a63,2025-06-22 10:36:11,,trialing,signup
usr_7f88d1b62d6e,2025-06-22 13:16:12,,trialing,signup
usr_a3e4271d67f3,2025-06-22 07:24:51,,trialing,signup
usr_3a4f4cab4115,2025-06-22 10:01:28,,trialing,signup
usr_9de5812a9dd8,2025-06-22 21:11:09,,trialing,signup
usr_09828323d1ac,2025-06-22 15:21:54,,trialing,signup
usr_97b7c098fd52,2025-06-22 13:54:59,,trialing,signup
usr_31d7ff6b202e,2025-06-22 22:50:18,,trialing,signup
usr_042d7db2b636,2025-06-22 14:10:48,,trialing,signup
usr_6f5b489cc174,2025-06-22 18:58:05,,trialing,signup
usr_22c2d8a366d2,2025-06-22 20:45:43,,trialing,signup
usr_8273eed5dd09,2025-06-22 10:02:58,,trialing,signup
usr_1ed7c9108000,2025-06-22 05:08:48,,trialing,signup
usr_8a4823ddf494,2025-06-22 03:51:07,,trialing,signup
usr_d89e09b5e2c8,2025-06-22 07:49:16,,trialing,signup
usr_be240a95fcbf,2025-06-22 06:10:24,,trialing,signup
usr_6c28fc479607,2025-06-22 08:04:50,,trialing,signup
usr_1d959b56dc14,2025-06-22 11:37:59,,trialing,signup
usr_840fc888b176,2025-06-22 04:14:16,,trialing,signup
usr_602fa4ca7665,2025-06-22 08:12:54,,trialing,signup
usr_31f0c46b73ed,2025-06-22 09:24:55,,trialing,signup
usr_2d678fe4262d,2025-06-22 11:31:12,,trialing,signup
usr_028f94501fe9,2025-06-22 05:49:15,,trialing,signup
usr_96c356751a1a,2025-06-22 05:56:23,,trialing,signup
usr_75ff9e97d078,2025-06-22 10:56:45,,trialing,signup
usr_816ebde424c6,2025-06-22 07:30:11,,trialing,signup
usr_ed0dbcb88288,2025-06-22 07:22:37,,trialing,signup
usr_e3f653d56e7e,2025-06-22 08:27:50,,trialing,signup
usr_4ddaa277d58b,2025-06-22 02:33:54,,trialing,signup
usr_72279ecb2310,2025-06-22 16:54:46,,trialing,signup
usr_ecc75b4458e4,2025-06-22 23:27:10,,trialing,signup
usr_abb283a1083b,2025-06-22 14:59:34,,trialing,signup
usr_cfa89052091f,2025-06-22 20:35:51,,trialing,signup
usr_97068ca41112,2025-06-22 05:15:58,,trialing,signup
usr_8a6f2b60b4b5,2025-06-22 11:23:55,,trialing,signup
usr_0f2c28c35e97,2025-06-22 10:17:58,,trialing,signup
usr_051b03c23b47,2025-06-22 14:23:11,,trialing,signup
usr_0c95e703c13e,2025-06-22 20:56:35,,trialing,signup
usr_b5892087a7b6,2025-06-22 17:52:26,,trialing,signup
usr_06e7cf0b7647,2025-06-22 03:16:17,,trialing,signup
usr_4617aba4b409,2025-06-22 17:59:00,,trialing,signup
usr_a19987947e9f,2025-06-22 05:05:21,,trialing,signup
usr_e32268b41bd3,2025-06-22 09:16:39,,trialing,signup
usr_23f5f5652828,2025-06-22 05:08:14,,trialing,signup
usr_461645be1d84,2025-06-22 18:23:58,,trialing,signup
usr_d5e838994cde,2025-06-22 02:16:33,,trialing,signup
usr_c46833b03fd6,2025-06-22 10:08:01,,trialing,signup
usr_2c3e64b3c0b2,2025-06-22 08:38:57,,trialing,signup
usr_20b94f8e7292,2025-06-22 05:22:48,,trialing,signup
usr_a000d87954f9,2025-06-22 21:42:09,,trialing,signup
usr_01f97176b165,2025-06-22 13:54:07,,trialing,signup
usr_bb625804a31a,2025-06-22 18:09:30,,trialing,signup
usr_28372c705908,2025-06-22 07:47:42,,trialing,signup
usr_3567476e516c,2025-06-22 00:27:14,,trialing,signup
usr_03144617c846,2025-06-22 15:26:23,,trialing,signup
usr_52ec4edaf079,2025-06-22 20:48:32,,trialing,signup
usr_745a96303b53,2025-06-22 16:05:18,,trialing,signup
usr_2efbf7218605,2025-06-22 21:10:30,,trialing,signup
usr_950ddf4864d5,2025-06-22 13:32:13,,trialing,signup
usr_0d5cbfa0fa91,2025-06-22 00:47:17,,trialing,signup
usr_5d3d7d0b08ff,2025-06-22 22:08:05,,trialing,signup
usr_e08c8f7c7869,2025-06-22 03:47:01,,trialing,signup
usr_b916b24366ae,2025-06-22 09:45:23,,trialing,signup
usr_599d143d845d,2025-06-22 17:08:55,,trialing,signup
usr_6b4b1627a10d,2025-06-22 10:33:24,,trialing,signup
usr_cc264215cac0,2025-06-22 20:55:59,,trialing,signup
usr_1f07a7b976cc,2025-06-22 08:23:38,,trialing,signup
usr_6b9027017568,2025-06-22 20:17:41,,trialing,signup
usr_ba3b3a087c0e,2025-06-22 03:27:22,,trialing,signup
usr_9eaddb310c31,2025-06-22 17:45:35,,trialing,signup
usr_6b393377828d,2025-06-22 05:18:54,,trialing,signup
usr_09102d9eef9c,2025-06-22 06:57:47,,trialing,signup
usr_af20d143aa36,2025-06-22 20:44:54,,trialing,signup
usr_a65432878110,2025-06-22 13:16:43,,trialing,signup
usr_9a7fb787430e,2025-06-22 04:51:42,,trialing,signup
usr_689b469c115a,2025-06-22 12:33:23,,trialing,signup
usr_75f227002027,2025-06-22 02:11:28,,trialing,signup
usr_e722d7c6d340,2025-06-22 01:33:19,,trialing,signup
usr_0d0fa1d95768,2025-06-22 00:39:43,,trialing,signup
usr_25815af4e5ce,2025-06-22 02:08:47,,trialing,signup
usr_c44137f218f1,2025-06-22 19:04:21,,trialing,signup
usr_254a2d8ec751,2025-06-22 12:14:10,,trialing,signup
usr_f302cd49dab6,2025-06-22 12:02:46,,trialing,signup
usr_d5e27ec6e193,2025-06-22 08:53:54,,trialing,signup
usr_56cdfb0d98e9,2025-06-22 02:41:28,,trialing,signup
usr_e52b2def5393,2025-06-22 22:46:43,,trialing,signup
usr_c83df2727545,2025-06-22 00:56:37,,trialing,signup
usr_b871c4c97895,2025-06-22 01:07:58,,trialing,signup
usr_918f7f7a0ca1,2025-06-22 15:02:56,,trialing,signup
usr_d1f1e7d44625,2025-06-22 04:44:38,,trialing,signup
usr_fbec7047d8fd,2025-06-22 10:37:05,,trialing,signup
usr_c9e4bb033111,2025-06-22 11:11:32,,trialing,signup
usr_bbb102f33297,2025-06-22 07:52:34,,trialing,signup
usr_ce5b21b2c180,2025-06-22 14:10:11,,trialing,signup
usr_533135ec9fad,2025-06-22 10:25:43,,trialing,signup
usr_7786e3225ec5,2025-06-22 07:21:32,,trialing,signup
usr_9e3ff8bc5cc7,2025-06-22 04:51:42,,trialing,signup
usr_9c70f2936fb9,2025-06-22 11:20:50,,trialing,signup
usr_f9079fac2808,2025-06-22 08:44:34,,trialing,signup
usr_4ab6a07eab2c,2025-06-22 05:13:38,,trialing,signup
usr_2fb68a5c7c3f,2025-06-22 12:17:26,,trialing,signup
usr_e2beb43d9593,2025-06-22 13:48:01,,trialing,signup
usr_248303ef960c,2025-06-22 09:18:58,,trialing,signup
usr_baf3eb5ddab6,2025-06-22 02:54:34,,trialing,signup
usr_d9f1a86376d6,2025-06-22 05:49:57,,trialing,signup
usr_d818f64bdc22,2025-06-22 00:00:00,,none,trial_expired
usr_a3ffa84ef408,2025-06-22 00:00:00,annual_pro,canceled,user_canceled
usr_4a9b99ddd400,2025-06-22 00:00:00,,none,trial_expired
usr_2be903c5883a,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_81b9da97553b,2025-06-22 00:00:00,,none,trial_expired
usr_fab9de05fa32,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_5836f7ea27fb,2025-06-22 00:00:00,,none,trial_expired
usr_9e1099589979,2025-06-22 00:00:00,,none,trial_expired
usr_d9cc769ffe48,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_241862995bfa,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_98f0024bf566,2025-06-22 00:00:00,,none,trial_expired
usr_4236667f5439,2025-06-22 00:00:00,,none,trial_expired
usr_4f1398125eaa,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_2f32b850678d,2025-06-22 00:00:00,,none,trial_expired
usr_8e4e2fa13ba6,2025-06-22 00:00:00,,none,trial_expired
usr_e8b76bdd9d01,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_630e74130980,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_853a77d79535,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_e5290aecadca,2025-06-22 00:00:00,,none,trial_expired
usr_0a8530672747,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_eca30061cbae,2025-06-22 00:00:00,,none,trial_expired
usr_23a55b1b6099,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_16a2bda8bfec,2025-06-22 00:00:00,,none,trial_expired
usr_f90e8656d57c,2025-06-22 00:00:00,,none,trial_expired
usr_c9291aee5f0f,2025-06-22 00:00:00,,none,trial_expired
usr_08a0f2554c4b,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_e9cc1801471b,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_f50cdccb4e83,2025-06-22 00:00:00,,none,trial_expired
usr_56cc55137339,2025-06-22 00:00:00,,none,trial_expired
usr_c77806ab3968,2025-06-22 00:00:00,,none,trial_expired
usr_d0123499f643,2025-06-22 00:00:00,,none,trial_expired
usr_8d6d2fd4d7dc,2025-06-22 00:00:00,,none,trial_expired
usr_8ddca330abd8,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_f3b1cc5c2b37,2025-06-22 00:00:00,,none,trial_expired
usr_9d7b5970921e,2025-06-22 00:00:00,,none,trial_expired
usr_f8df49ed9bfb,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_d1de050f6805,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_83001e1e528d,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_9943ef50f756,2025-06-22 00:00:00,,none,trial_expired
usr_525301644e23,2025-06-22 00:00:00,,none,trial_expired
usr_a1770b3878cd,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_2221c0d1e05d,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_2543f041cf77,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_63c0e532bc0f,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_49be7a835085,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_40d7db09f299,2025-06-22 00:00:00,,none,trial_expired
usr_137a0247ba8d,2025-06-22 00:00:00,monthly_pro,canceled,user_canceled
usr_211f7e13c403,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_e7d9a3ce2dd4,2025-06-22 00:00:00,,none,trial_expired
usr_88e2069c2953,2025-06-22 00:00:00,,none,trial_expired
usr_73b00ff77c22,2025-06-22 00:00:00,,none,trial_expired
usr_495ecb408206,2025-06-22 00:00:00,,none,trial_expired
usr_cd0164530230,2025-06-22 00:00:00,,none,trial_expired
usr_363e1c4f0a34,2025-06-22 00:00:00,,none,trial_expired
usr_6f02c88b672c,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_dff377138398,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_a2b4b6816113,2025-06-22 00:00:00,,none,trial_expired
usr_a5a3f2b5316d,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_179dcaed1d26,2025-06-22 00:00:00,,none,trial_expired
usr_2c017a9600d1,2025-06-22 00:00:00,,none,trial_expired
usr_e2054a3ae6ce,2025-06-22 00:00:00,,none,trial_expired
usr_4e5c53033a22,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_82c72c0436b1,2025-06-22 00:00:00,,none,trial_expired
usr_585caa9142a2,2025-06-22 00:00:00,,none,trial_expired
usr_7088e97f4057,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_19ec404337dd,2025-06-22 00:00:00,,none,trial_expired
usr_3cfe35ee9c5c,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_4b44e1fd2173,2025-06-22 00:00:00,,none,trial_expired
usr_65f16dfd0c21,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_b5cacd575f17,2025-06-22 00:00:00,,none,trial_expired
usr_de772f5b0c5f,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_5aacabef0ce7,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_f49d89465459,2025-06-22 00:00:00,,none,trial_expired
usr_27ad7d84ae3c,2025-06-22 00:00:00,,none,trial_expired
usr_fa71a04c4f9c,2025-06-22 00:00:00,,none,trial_expired
usr_cbaa6914ba48,2025-06-22 00:00:00,,none,trial_expired
usr_bc6a541d9bf3,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_61457a5be6f3,2025-06-22 00:00:00,,none,trial_expired
usr_746cd3ad74ac,2025-06-22 00:00:00,,none,trial_expired
usr_3932db523597,2025-06-22 00:00:00,,none,trial_expired
usr_76ee1d40c754,2025-06-22 00:00:00,,none,trial_expired
usr_a323e9a4e45d,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_b6580d240e71,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_c216f479c2fe,2025-06-22 00:00:00,,none,trial_expired
usr_0b68531cf512,2025-06-22 00:00:00,,none,trial_expired
usr_860b49ad7f47,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_b111afc522e8,2025-06-22 00:00:00,,none,trial_expired
usr_c8d66cdaccf7,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_cdd0a82d1148,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_1e09335bf2e3,2025-06-22 00:00:00,annual_pro,canceled,user_canceled
usr_4f526e7a7e98,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_65c27e90aa43,2025-06-22 00:00:00,,none,trial_expired
usr_25137a591f0e,2025-06-22 00:00:00,,none,trial_expired
usr_051e1c155def,2025-06-22 00:00:00,,none,trial_expired
usr_73fcdbf3c06c,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_b09ab14134af,2025-06-22 00:00:00,,none,trial_expired
usr_bc69eff877e4,2025-06-22 00:00:00,annual_pro,canceled,user_canceled
usr_bfdd9652a9bd,2025-06-22 00:00:00,,none,trial_expired
usr_4acab30675c6,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_fef9b2f11767,2025-06-22 00:00:00,,none,trial_expired
usr_e6d859c89ee9,2025-06-22 00:00:00,,none,trial_expired
usr_8678858488b8,2025-06-22 00:00:00,,none,trial_expired
usr_6402bdffd27f,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_7ac4e2a25027,2025-06-22 00:00:00,,none,trial_expired
usr_ab839ddc7fc4,2025-06-22 00:00:00,,none,trial_expired
usr_6b5f7dcdf123,2025-06-22 00:00:00,,none,trial_expired
usr_72b184790600,2025-06-22 00:00:00,,none,trial_expired
usr_16f0211ae8a3,2025-06-22 00:00:00,,none,trial_expired
usr_5ca79e692a75,2025-06-22 00:00:00,,none,trial_expired
usr_1d3ca5e5bb4d,2025-06-22 00:00:00,,none,trial_expired
usr_254d2d10e973,2025-06-22 00:00:00,,none,trial_expired
usr_3faa7307a312,2025-06-22 00:00:00,,none,trial_expired
usr_e7e7db15ce3a,2025-06-22 00:00:00,,none,trial_expired
usr_b8db5558a18b,2025-06-22 00:00:00,,none,trial_expired
usr_43defcf8679e,2025-06-22 00:00:00,,none,trial_expired
usr_79fdfd58383b,2025-06-22 00:00:00,,none,trial_expired
usr_61542c0e9af8,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_5379ca84407c,2025-06-22 00:00:00,,none,trial_expired
usr_e80fc7bd7235,2025-06-22 00:00:00,,none,trial_expired
usr_61965d5147ab,2025-06-22 00:00:00,,none,trial_expired
usr_3843469c8c58,2025-06-22 00:00:00,,none,trial_expired
usr_34268b1a4d64,2025-06-22 00:00:00,,none,trial_expired
usr_5dbbbf233a10,2025-06-22 00:00:00,,none,trial_expired
usr_dce6de279751,2025-06-22 00:00:00,,none,trial_expired
usr_f73217df201c,2025-06-22 00:00:00,,none,trial_expired
usr_635f46562ef8,2025-06-22 00:00:00,,none,trial_expired
usr_303d4f56f2e6,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_f5e0963062c5,2025-06-22 00:00:00,,none,trial_expired
usr_56d647a00d44,2025-06-22 00:00:00,,none,trial_expired
usr_b11d5813c5cc,2025-06-22 00:00:00,,none,trial_expired
usr_83ad59aea81d,2025-06-22 00:00:00,,none,trial_expired
usr_5c0acf85e0b2,2025-06-22 00:00:00,,none,trial_expired
usr_94588ca5c67f,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_58aea6bee23c,2025-06-22 00:00:00,,none,trial_expired
usr_f52b9d917c30,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_3b9e8a9cc0c0,2025-06-22 00:00:00,,none,trial_expired
usr_fc17aa44953d,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_7ff409a4ea5c,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_d6e31c174b5a,2025-06-22 00:00:00,,none,trial_expired
usr_51dabe33db51,2025-06-22 00:00:00,,none,trial_expired
usr_3d5cf0034d12,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_f0a9a75cb6d8,2025-06-22 00:00:00,,none,trial_expired
usr_31720e92a121,2025-06-22 00:00:00,,none,trial_expired
usr_e4196d3f5d7e,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_831b786b5eb9,2025-06-22 00:00:00,,none,trial_expired
usr_afa9525fa6f9,2025-06-22 00:00:00,,none,trial_expired
usr_5e646d1882a1,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_b26664b4c4da,2025-06-22 00:00:00,,none,trial_expired
usr_3980b552ed31,2025-06-22 00:00:00,,none,trial_expired
usr_9cbdf30ce108,2025-06-22 00:00:00,,none,trial_expired
usr_7e8e5fea58ed,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_ccf76d572de9,2025-06-22 00:00:00,,none,trial_expired
usr_c9002309d37c,2025-06-22 00:00:00,,none,trial_expired
usr_3c85dc1529cc,2025-06-22 00:00:00,,none,trial_expired
usr_45c5b0cb767e,2025-06-22 00:00:00,,none,trial_expired
usr_84ac837a65dc,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_171b9bb30495,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_e93da3f3ab24,2025-06-22 00:00:00,,none,trial_expired
usr_c55b2c5e4d21,2025-06-22 00:00:00,,none,trial_expired
usr_85d419d6bdd5,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_1c373a67020e,2025-06-22 00:00:00,,none,trial_expired
usr_16181943f715,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_9340f7a16e5e,2025-06-22 00:00:00,,none,trial_expired
usr_93471fa4d526,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_344dab17fa8b,2025-06-22 00:00:00,,none,trial_expired
usr_5146e625bd5f,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_28d686fb5e8f,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_5f22eb1bf13c,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_c50766666b78,2025-06-22 00:00:00,,none,trial_expired
usr_2f91d712f015,2025-06-22 00:00:00,,none,trial_expired
usr_d71a65deb024,2025-06-22 00:00:00,,none,trial_expired
usr_16c34f82c5e9,2025-06-22 00:00:00,,none,trial_expired
usr_a19a68c0a70a,2025-06-22 00:00:00,annual_basic,active,paid_signup
usr_4234399eb744,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_bddf84b6fb25,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_7692fd0b68df,2025-06-22 00:00:00,,none,trial_expired
usr_e6d1cc8af861,2025-06-22 00:00:00,,none,trial_expired
usr_555a21fb1c07,2025-06-22 00:00:00,,none,trial_expired
usr_feb0669c51f7,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_6a50844737d3,2025-06-22 00:00:00,,none,trial_expired
usr_715b75243697,2025-06-22 00:00:00,,none,trial_expired
usr_10547a08073c,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_29765f6fae6b,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_bfce4d4e23e8,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_e5ceafe83c06,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_8307d9bd0d85,2025-06-22 00:00:00,,none,trial_expired
usr_4d10fb280ff9,2025-06-22 00:00:00,,none,trial_expired
usr_3a0e8d8fdf94,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_2e75b2be6e01,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_734add7c24c4,2025-06-22 00:00:00,,none,trial_expired
usr_f9e7b751d520,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_1ea323235a78,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_4e3ed747b066,2025-06-22 00:00:00,,none,trial_expired
usr_72478045689f,2025-06-22 00:00:00,,none,trial_expired
usr_a55991fb62f3,2025-06-22 00:00:00,,none,trial_expired
usr_23926f8223a0,2025-06-22 00:00:00,,none,trial_expired
usr_25281e05ae2d,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_055a91ed0c5e,2025-06-22 00:00:00,,none,trial_expired
usr_f013dff6e897,2025-06-22 00:00:00,,none,trial_expired
usr_9f737d1c589d,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_ec6c4c72330c,2025-06-22 00:00:00,,none,trial_expired
usr_dbfa58f9927e,2025-06-22 00:00:00,,none,trial_expired
usr_aa56e01b329d,2025-06-22 00:00:00,,none,trial_expired
usr_7caaa0fd3830,2025-06-22 00:00:00,,none,trial_expired
usr_b1f351c53f79,2025-06-22 00:00:00,,none,trial_expired
usr_ec44379323cf,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_ca51785fa21f,2025-06-22 00:00:00,,none,trial_expired
usr_be54b5ca2ac4,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_c45015510b6b,2025-06-22 00:00:00,,none,trial_expired
usr_54b14398897e,2025-06-22 00:00:00,annual_basic,active,trial_to_paid
usr_2a1963cd907b,2025-06-22 00:00:00,,none,trial_expired
usr_a14bbd8617d8,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_488f6ff85ed5,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_3a3b7c29939c,2025-06-22 00:00:00,,none,trial_expired
usr_ceca25afb3a2,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_5cce57b34da0,2025-06-22 00:00:00,,none,trial_expired
usr_87026eea416e,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_357e7960d70a,2025-06-22 00:00:00,,none,trial_expired
usr_636390a369e3,2025-06-22 00:00:00,,none,trial_expired
usr_36d8eccb0447,2025-06-22 00:00:00,,none,trial_expired
usr_fb28cfbfcabf,2025-06-22 00:00:00,,none,trial_expired
usr_3d5f9034ab4e,2025-06-22 00:00:00,,none,trial_expired
usr_21408bc24415,2025-06-22 00:00:00,,none,trial_expired
usr_3de216ec117c,2025-06-22 00:00:00,,none,trial_expired
usr_205927ed0784,2025-06-22 00:00:00,,none,trial_expired
usr_847b1cffc267,2025-06-22 00:00:00,monthly_pro,active,trial_to_paid
usr_dedadf64b3ee,2025-06-22 00:00:00,,none,trial_expired
usr_7c9a237e843e,2025-06-22 00:00:00,,none,trial_expired
usr_b38dedff6823,2025-06-22 00:00:00,,none,trial_expired
usr_46b22ca06808,2025-06-22 00:00:00,,none,trial_expired
usr_2546ba053e08,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_79593c659102,2025-06-22 00:00:00,,none,trial_expired
usr_51cc4b7fda5f,2025-06-22 00:00:00,monthly_basic,active,trial_to_paid
usr_e19227c5ad36,2025-06-22 00:00:00,annual_pro,active,trial_to_paid
usr_1d60342c939e,2025-06-22 00:00:00,,none,trial_expired
usr_254b0e3c63cb,2025-06-22 00:00:00,,none,trial_expired
usr_499493bde9ed,2025-06-22 00:00:00,,none,trial_expired
usr_563391b8033c,2025-06-22 00:00:00,,none,trial_expired
usr_18ea61fc2bbe,2025-06-22 00:00:00,,none,trial_expired
usr_90e1770e936d,2025-06-22 00:00:00,,none,trial_expired
usr_6c3add7a121a,2025-06-22 00:00:00,,none,trial_expired
usr_095a71255b87,2025-06-22 00:00:00,,none,trial_expired
usr_53d7f1c4931b,2025-06-23 06:27:07,,trialing,signup
usr_915b89edcfa0,2025-06-23 09:20:50,,trialing,signup
usr_177ef446db76,2025-06-23 16:26:27,,trialing,signup
usr_070958a3c9e3,2025-06-23 14:14:01,,trialing,signup
usr_2f8e465bda09,2025-06-23 03:53:42,,trialing,signup
usr_7de9ca8a84fa,2025-06-23 18:26:28,,trialing,signup
