assignment_id,user_id,experiment_id,experiment_name,variant,assigned_at
ab_6df0204b4406,usr_1122da16a9b5,exp_202501,pricing_ab,B,2025-05-20 22:34:25
ab_b07a91346a18,usr_52b671180ac6,exp_202501,pricing_ab,A,2025-05-20 14:53:29
ab_d96625300576,usr_9fa4b4355546,exp_202501,pricing_ab,B,2025-05-20 13:02:18
ab_0bb51a37fe12,usr_434179b0e9fa,exp_202501,pricing_ab,A,2025-05-20 09:38:32
ab_9aecc96b0b74,usr_ffec96955c98,exp_202501,pricing_ab,B,2025-05-20 20:28:34
ab_1d1963a221e4,usr_a79889db3529,exp_202501,pricing_ab,B,2025-05-20 07:11:43
ab_89c71ffd36da,usr_079cf1024a1d,exp_202501,pricing_ab,B,2025-05-20 09:04:23
ab_a05ef5b47c89,usr_f1a04e4712cf,exp_202501,pricing_ab,A,2025-05-20 22:47:16
ab_3f23da6e80c1,usr_ecf519d538f9,exp_202501,pricing_ab,B,2025-05-20 14:57:13
ab_7daefbd66d60,usr_80b9965d2793,exp_202501,pricing_ab,A,2025-05-20 01:15:42
ab_50f5576ee95d,usr_bc541d6e7548,exp_202501,pricing_ab,B,2025-05-20 06:40:37
ab_1ab15bd9c109,usr_52d14a22f461,exp_202501,pricing_ab,B,2025-05-20 23:15:43
ab_5fee94b70dbc,usr_6b7cc4d8d326,exp_202501,pricing_ab,B,2025-05-20 10:06:07
ab_280cf82e08de,usr_4df74dc633a2,exp_202501,pricing_ab,A,2025-05-20 01:40:40
ab_4ce0bef2b5b8,usr_4d96d9dfee33,exp_202501,pricing_ab,A,2025-05-20 23:12:17
ab_ac4ee0e7daf3,usr_b9c09484bf45,exp_202501,pricing_ab,B,2025-05-20 19:56:53
ab_d73cdc265aca,usr_d4e1b6fbfde8,exp_202501,pricing_ab,A,2025-05-20 16:14:13
ab_dbdcd98735c3,usr_48cc6450b378,exp_202501,pricing_ab,B,2025-05-20 10:38:20
ab_f42060247b4f,usr_c79442da1766,exp_202501,pricing_ab,A,2025-05-20 18:50:35
ab_2e4e3ed8cf59,usr_c73a912362b4,exp_202501,pricing_ab,B,2025-05-20 17:15:04
ab_18aad2ce05ae,usr_15e24753fb64,exp_202501,pricing_ab,B,2025-05-20 01:14:29
ab_d53cb251d2ba,usr_dfd4a7e19252,exp_202501,pricing_ab,B,2025-05-20 03:18:43
ab_3993a0ffd561,usr_f3ff25e06743,exp_202501,pricing_ab,B,2025-05-20 18:33:36
ab_3b8b08fe2e90,usr_9b8ea93d3417,exp_202501,pricing_ab,B,2025-05-21 17:49:20
ab_209a20c1c706,usr_020d652ff3ca,exp_202501,pricing_ab,A,2025-05-21 14:29:10
ab_67e4aa53b03d,usr_e6711e6937b9,exp_202501,pricing_ab,A,2025-05-21 12:41:43
ab_1712b256ee7f,usr_80f4fe33544f,exp_202501,pricing_ab,A,2025-05-21 03:55:53
ab_838aeffa3fff,usr_e5f2985525d4,exp_202501,pricing_ab,A,2025-05-21 12:18:20
ab_a5895d6082be,usr_f5bb09e00877,exp_202501,pricing_ab,A,2025-05-21 02:35:49
ab_67d8b0ded044,usr_7739bbb37ee7,exp_202501,pricing_ab,A,2025-05-21 20:34:03
ab_8a4db6d2624d,usr_dd6a01d6f1bc,exp_202501,pricing_ab,B,2025-05-21 05:43:40
ab_80b144c84431,usr_0f6aa21f1c42,exp_202501,pricing_ab,A,2025-05-21 21:56:21
ab_2139edd1ea0c,usr_6fdac2d673ef,exp_202501,pricing_ab,A,2025-05-21 04:15:37
ab_7c0b83a8d785,usr_2bd23f8346a0,exp_202501,pricing_ab,B,2025-05-21 18:29:16
ab_3ecd5fafd223,usr_1058f0a4d7f7,exp_202501,pricing_ab,B,2025-05-21 11:36:15
ab_f1d11eac0d9e,usr_cc31aaa65176,exp_202501,pricing_ab,B,2025-05-21 22:42:59
ab_1d5b35cd9279,usr_609a47482894,exp_202501,pricing_ab,B,2025-05-21 03:35:58
ab_fb5a037ad4df,usr_5c5f9a6be247,exp_202501,pricing_ab,A,2025-05-21 22:52:54
ab_6a764fbe4bfe,usr_24892905feb8,exp_202501,pricing_ab,A,2025-05-21 05:05:11
ab_8e17abb04898,usr_aa7f4fab5b26,exp_202501,pricing_ab,B,2025-05-21 15:23:10
ab_3f8fd6a231ee,usr_77bdd49cbfdb,exp_202501,pricing_ab,A,2025-05-21 17:54:20
ab_a08f816de0b2,usr_daf64a27ff33,exp_202501,pricing_ab,B,2025-05-21 18:06:55
ab_e625b35fe35f,usr_766a3c1040c4,exp_202501,pricing_ab,B,2025-05-22 12:06:09
ab_e427bcaf784f,usr_5d57777d00c7,exp_202501,pricing_ab,B,2025-05-22 04:30:54
ab_2e091f12bb69,usr_653624f12fe9,exp_202501,pricing_ab,B,2025-05-22 05:57:24
ab_b4a4cc291e93,usr_c112e7de917b,exp_202501,pricing_ab,B,2025-05-22 09:49:05
ab_d4e233c7a08c,usr_c135a29cf882,exp_202501,pricing_ab,A,2025-05-22 06:23:55
ab_3d7818c5e2eb,usr_0f9c828518a1,exp_202501,pricing_ab,A,2025-05-22 04:05:42
ab_74d3d1d13e0e,usr_337cb9a4cb0b,exp_202501,pricing_ab,B,2025-05-22 11:15:26
ab_6dc54a187407,usr_9566d6fcd984,exp_202501,pricing_ab,B,2025-05-22 17:26:16
ab_4808b0326e75,usr_c3e103daf1fb,exp_202501,pricing_ab,A,2025-05-22 13:38:31
ab_cbf7b9b12391,usr_a1c079fa34d7,exp_202501,pricing_ab,A,2025-05-22 19:10:22
ab_a81e116ddb08,usr_791884619843,exp_202501,pricing_ab,A,2025-05-22 03:15:23
ab_4802f4a511e8,usr_2c58489f4209,exp_202501,pricing_ab,B,2025-05-22 09:44:52
ab_177a8f27b485,usr_19ac2e8f3539,exp_202501,pricing_ab,B,2025-05-22 08:18:57
ab_6ab4ac10ce0c,usr_1bfeafa56d69,exp_202501,pricing_ab,A,2025-05-22 22:09:17
ab_bdc332673ddd,usr_d99ef976efb6,exp_202501,pricing_ab,B,2025-05-22 04:41:40
ab_493f5d5855c3,usr_f691343e7226,exp_202501,pricing_ab,B,2025-05-22 08:02:50
ab_aeaea38a5013,usr_7c3e2553e479,exp_202501,pricing_ab,B,2025-05-22 14:01:09
ab_588800cfae30,usr_92d67f4374b0,exp_202501,pricing_ab,B,2025-05-22 03:39:52
ab_2f1d4230b7ab,usr_47dc9d850a8e,exp_202501,pricing_ab,B,2025-05-22 23:04:48
ab_e247640b11e7,usr_cdc460146f2c,exp_202501,pricing_ab,A,2025-05-22 15:48:47
ab_30fa9a4a0a07,usr_f552b0532f70,exp_202501,pricing_ab,A,2025-05-22 07:23:21
ab_a0cee97449dc,usr_c6908fde931d,exp_202501,pricing_ab,B,2025-05-22 09:10:18
ab_a41077aa11f7,usr_c88e9fa2c223,exp_202501,pricing_ab,A,2025-05-22 16:02:03
ab_069b1df712ee,usr_1f0a87189d91,exp_202501,pricing_ab,A,2025-05-22 04:19:26
ab_aeb29be9aeea,usr_8363acaa43f5,exp_202501,pricing_ab,A,2025-05-22 09:35:49
ab_8c136334be24,usr_0bc00ed5fd43,exp_202501,pricing_ab,B,2025-05-22 00:17:29
ab_8915512b6c6d,usr_95f91169efe9,exp_202501,pricing_ab,B,2025-05-22 17:51:15
ab_e20b19c26865,usr_4b2aba04dc4f,exp_202501,pricing_ab,A,2025-05-22 04:24:12
ab_4a54c0514566,usr_ee50acadf191,exp_202501,pricing_ab,B,2025-05-22 15:42:34
ab_2f8ee5b64cb5,usr_aca800f50fa7,exp_202501,pricing_ab,A,2025-05-23 10:21:00
ab_d42b9fc23668,usr_2ab1c25a2bca,exp_202501,pricing_ab,B,2025-05-23 00:41:10
ab_bb1c8f7c91b3,usr_add518bf9b74,exp_202501,pricing_ab,B,2025-05-23 22:04:45
ab_3c6247faa0a8,usr_c33e03d12ab6,exp_202501,pricing_ab,A,2025-05-23 13:30:29
ab_7320ee3b40d7,usr_c4b46df2216d,exp_202501,pricing_ab,A,2025-05-23 19:37:37
ab_3290ed80e3ab,usr_b35ecd1d26c5,exp_202501,pricing_ab,B,2025-05-23 13:41:16
ab_73ae9070a49b,usr_c343edf6937e,exp_202501,pricing_ab,A,2025-05-23 13:36:42
ab_1da4c9eddd10,usr_d0706fb57715,exp_202501,pricing_ab,B,2025-05-23 19:47:59
ab_433be4a89cbe,usr_157435c07323,exp_202501,pricing_ab,B,2025-05-23 04:47:14
ab_90fd5b7a6884,usr_3e8fef090f52,exp_202501,pricing_ab,B,2025-05-23 16:51:54
ab_eed079d211b9,usr_b9a3d3ff5935,exp_202501,pricing_ab,B,2025-05-23 06:33:30
ab_00720bfb5906,usr_77cf4199ba41,exp_202501,pricing_ab,B,2025-05-23 22:08:26
ab_77345990132e,usr_64a527c9fe0b,exp_202501,pricing_ab,A,2025-05-23 09:43:56
ab_e0e3d03e079d,usr_502b43db0117,exp_202501,pricing_ab,B,2025-05-23 10:39:28
ab_da12d6d1d278,usr_45a394714ff6,exp_202501,pricing_ab,B,2025-05-23 12:46:26
ab_55f25799ab36,usr_f11d3382d7ba,exp_202501,pricing_ab,A,2025-05-23 15:14:48
ab_eb282991a415,usr_1ba48fa7a4d7,exp_202501,pricing_ab,A,2025-05-23 00:00:20
ab_af5d39913638,usr_3bf2ac2ac57b,exp_202501,pricing_ab,B,2025-05-23 10:50:59
ab_b3a203419c8f,usr_95c67c2f4940,exp_202501,pricing_ab,A,2025-05-23 02:41:30
ab_1ee0cde50f2d,usr_febfa9c6ceb6,exp_202501,pricing_ab,A,2025-05-23 15:28:47
ab_c9feeab0e42e,usr_ee2a914e5416,exp_202501,pricing_ab,B,2025-05-23 20:59:33
ab_c7a2c569e16b,usr_8dd14d3a91d6,exp_202501,pricing_ab,B,2025-05-23 02:02:22
ab_3690e955e28c,usr_ada349ada7a0,exp_202501,pricing_ab,B,2025-05-23 04:22:13
ab_c946d55d86d2,usr_37bd209b0823,exp_202501,pricing_ab,A,2025-05-23 14:27:24
ab_4bcedfca2094,usr_c5aa74d12a90,exp_202501,pricing_ab,A,2025-05-23 10:32:14
ab_f53985d50c46,usr_5102aca5a98c,exp_202501,pricing_ab,A,2025-05-23 08:25:49
ab_3283bd3e4706,usr_cd053273a411,exp_202501,pricing_ab,A,2025-05-23 07:45:33
ab_ad6635935b94,usr_2c10528ccff2,exp_202501,pricing_ab,B,2025-05-23 19:58:20
ab_e437a33638b5,usr_a7bcc193bed5,exp_202501,pricing_ab,B,2025-05-23 13:55:11
ab_661b208a0e7f,usr_f9df8c450ba0,exp_202501,pricing_ab,B,2025-05-23 21:34:33
ab_3c976d7452c9,usr_d80f8e8cc50f,exp_202501,pricing_ab,B,2025-05-23 04:11:47
ab_98fef58a5742,usr_61604dd589e2,exp_202501,pricing_ab,A,2025-05-23 03:46:40
ab_7ffedf753060,usr_50327bb46732,exp_202501,pricing_ab,B,2025-05-23 11:44:39
ab_93e94b8ec1c4,usr_74818b7eff1e,exp_202501,pricing_ab,A,2025-05-23 11:16:06
ab_da3ba8609153,usr_adf2a5f7401f,exp_202501,pricing_ab,B,2025-05-23 16:35:12
ab_817a0bf2f0c3,usr_f726c3cd9604,exp_202501,pricing_ab,A,2025-05-23 09:23:44
ab_d6a41b07b08b,usr_1817cb612643,exp_202501,pricing_ab,A,2025-05-23 04:31:27
ab_d3e47818d874,usr_66662b904fbd,exp_202501,pricing_ab,B,2025-05-23 12:02:55
ab_57c9b825c5c2,usr_5a6be9a69f95,exp_202501,pricing_ab,B,2025-05-23 11:45:34
ab_a32cde6b876c,usr_34fedd345174,exp_202501,pricing_ab,A,2025-05-23 20:45:53
ab_7b7aec341b33,usr_31083a86d171,exp_202501,pricing_ab,A,2025-05-23 03:42:26
ab_81d1b9269b16,usr_ee0dc5442a90,exp_202501,pricing_ab,B,2025-05-23 13:33:20
ab_0f88bb1f86f7,usr_d2696437d8a5,exp_202501,pricing_ab,A,2025-05-23 03:05:48
ab_589a7dff1d08,usr_c94278429111,exp_202501,pricing_ab,B,2025-05-23 18:50:29
ab_b43f4ca5f084,usr_612e47fdb9d5,exp_202501,pricing_ab,A,2025-05-23 01:53:35
ab_0517594388af,usr_d2c94ee134d0,exp_202501,pricing_ab,A,2025-05-23 06:29:43
ab_ef743f96f3f8,usr_aca7ddf696c4,exp_202501,pricing_ab,A,2025-05-24 08:58:48
ab_90bf64b72200,usr_220c6cdf1d90,exp_202501,pricing_ab,B,2025-05-24 16:04:58
ab_0595c973a35d,usr_c0994eab854a,exp_202501,pricing_ab,B,2025-05-24 13:49:04
ab_eaf767ea69b9,usr_2d2445601d40,exp_202501,pricing_ab,B,2025-05-24 06:24:39
ab_b12711166cde,usr_f8f1095aa2c4,exp_202501,pricing_ab,B,2025-05-24 17:11:17
ab_3ba5013e931f,usr_a7835c48a3ee,exp_202501,pricing_ab,B,2025-05-24 22:47:23
ab_0425a1742536,usr_5743cdc8e708,exp_202501,pricing_ab,B,2025-05-24 23:24:14
ab_1b4d079e04c5,usr_480c6489fb82,exp_202501,pricing_ab,B,2025-05-24 22:50:42
ab_db8257ae29f7,usr_07de0d5aacd9,exp_202501,pricing_ab,A,2025-05-24 00:24:59
ab_b678df83a313,usr_f5600f7f401d,exp_202501,pricing_ab,B,2025-05-24 02:43:13
ab_4484fb4ca0a5,usr_cd84db1cb343,exp_202501,pricing_ab,B,2025-05-24 11:58:46
ab_36e4a2ca1cc9,usr_2274d54c8919,exp_202501,pricing_ab,A,2025-05-24 06:36:03
ab_ca0f3022f5dc,usr_ca1af0fb7c4f,exp_202501,pricing_ab,B,2025-05-24 18:35:44
ab_3f953d61589b,usr_d15b3fe6e0cb,exp_202501,pricing_ab,A,2025-05-24 22:45:59
ab_d14b74a861ff,usr_dcb34315c1a8,exp_202501,pricing_ab,A,2025-05-24 18:37:33
ab_7bdd4294e7fa,usr_56808e416ebb,exp_202501,pricing_ab,A,2025-05-24 09:55:34
ab_9de78a63e794,usr_b0346e227129,exp_202501,pricing_ab,A,2025-05-24 18:06:24
ab_3eb21509093d,usr_69e35ec38b7e,exp_202501,pricing_ab,A,2025-05-24 22:47:29
ab_ac9dce9b8476,usr_f7da4de77c4f,exp_202501,pricing_ab,A,2025-05-24 09:46:56
ab_fc293123141e,usr_421f264b379d,exp_202501,pricing_ab,B,2025-05-24 09:32:22
ab_25d77c38039f,usr_a40e8b638220,exp_202501,pricing_ab,A,2025-05-24 23:52:52
ab_2a4298e649fb,usr_422ce4489f8c,exp_202501,pricing_ab,A,2025-05-24 10:56:15
ab_ba30db9f1051,usr_3ebcc614d22a,exp_202501,pricing_ab,B,2025-05-24 15:18:54
ab_77fd44d6c437,usr_db8f934bebcf,exp_202501,pricing_ab,A,2025-05-24 00:28:12
ab_e8267a87a177,usr_24de591412ba,exp_202501,pricing_ab,B,2025-05-24 18:38:48
ab_6cd50ee5bc9e,usr_4ecd588a07da,exp_202501,pricing_ab,A,2025-05-24 22:31:26
ab_ddbea9089907,usr_c3f65ef4206b,exp_202501,pricing_ab,A,2025-05-24 18:13:01
ab_acad95737e12,usr_c0979db4858a,exp_202501,pricing_ab,B,2025-05-24 08:58:16
ab_3999cac70fce,usr_b95b79b74283,exp_202501,pricing_ab,A,2025-05-24 06:13:16
ab_fd56d9cd69a5,usr_5e3764706e84,exp_202501,pricing_ab,A,2025-05-24 22:26:33
ab_6c02beeb7ab7,usr_f417ed530b4a,exp_202501,pricing_ab,A,2025-05-24 20:21:23
ab_0397680b1151,usr_e55cf61cda54,exp_202501,pricing_ab,A,2025-05-24 22:52:36
ab_6e5aa5eeb430,usr_df424b9f5cf4,exp_202501,pricing_ab,A,2025-05-24 23:15:11
ab_9f5890831776,usr_26f0bb1a9e1b,exp_202501,pricing_ab,B,2025-05-24 07:58:56
ab_39e953f5a7f9,usr_30df4e245efb,exp_202501,pricing_ab,B,2025-05-24 19:54:26
ab_9f76bf3dc575,usr_230e338b8ac1,exp_202501,pricing_ab,B,2025-05-24 12:45:07
ab_1d2c2fb2cfce,usr_1a81deb56e3e,exp_202501,pricing_ab,B,2025-05-24 02:34:20
ab_808bfe83c12b,usr_4f74c7c2f5ed,exp_202501,pricing_ab,B,2025-05-24 20:00:12
ab_cc7cd2ddcbd7,usr_6fa27d903e3e,exp_202501,pricing_ab,B,2025-05-25 03:28:44
ab_d9c3e6e03f6d,usr_65bb0da84552,exp_202501,pricing_ab,A,2025-05-25 11:31:29
ab_3842148605df,usr_6a4aa3400243,exp_202501,pricing_ab,B,2025-05-25 20:12:08
ab_28265727261c,usr_64201f824a18,exp_202501,pricing_ab,A,2025-05-25 15:40:37
ab_0f5c4c0655d4,usr_533ba3bde0c3,exp_202501,pricing_ab,A,2025-05-25 09:49:11
ab_b5d923dace02,usr_2f18d8716e9a,exp_202501,pricing_ab,A,2025-05-25 13:47:56
ab_c2e2f1d9e427,usr_86f5f1964f4f,exp_202501,pricing_ab,B,2025-05-25 00:04:34
ab_b6da545ab499,usr_9bdf6bca59d4,exp_202501,pricing_ab,B,2025-05-25 17:42:57
ab_d6b6c9419047,usr_9535e5d82661,exp_202501,pricing_ab,A,2025-05-25 21:30:43
ab_d46f4ba7a279,usr_0df24246c463,exp_202501,pricing_ab,A,2025-05-25 07:05:16
ab_a04b5ee53e35,usr_dad7cde3cebe,exp_202501,pricing_ab,A,2025-05-25 23:37:47
ab_fea301f63169,usr_235cb7ff5ff3,exp_202501,pricing_ab,A,2025-05-25 17:22:04
ab_5e7645c1c4cb,usr_6729a288f111,exp_202501,pricing_ab,A,2025-05-25 09:12:36
ab_23b2618fd8b3,usr_7c0d778e1a9e,exp_202501,pricing_ab,B,2025-05-25 04:41:06
ab_410b9f549cf8,usr_2e9b7185bad2,exp_202501,pricing_ab,A,2025-05-25 01:02:07
ab_e013be234102,usr_f31e63486b39,exp_202501,pricing_ab,A,2025-05-25 11:15:59
ab_787e640659bf,usr_443fcd375ed0,exp_202501,pricing_ab,A,2025-05-25 21:20:12
ab_c1e8f17ef92c,usr_1accd99c4c10,exp_202501,pricing_ab,B,2025-05-25 13:27:05
ab_8f1d8ed8c2a6,usr_7c0fe08b9b8d,exp_202501,pricing_ab,B,2025-05-25 04:36:20
ab_0e81dfc47252,usr_af16084887e4,exp_202501,pricing_ab,B,2025-05-25 02:10:53
ab_f98985f854ee,usr_383b2d0c02ed,exp_202501,pricing_ab,B,2025-05-25 11:00:11
ab_a7a6911125b6,usr_96cb43c43afe,exp_202501,pricing_ab,A,2025-05-25 06:22:24
ab_e4e3e9b3451a,usr_97c6e379705e,exp_202501,pricing_ab,A,2025-05-25 17:44:00
ab_c2c211bbbbac,usr_76eea1acc0a0,exp_202501,pricing_ab,A,2025-05-25 07:49:25
ab_0bbe6b6b0d21,usr_f5eea3686fd5,exp_202501,pricing_ab,B,2025-05-25 23:18:23
ab_d8e9d091b3b4,usr_1d199ec09670,exp_202501,pricing_ab,A,2025-05-25 05:10:32
ab_457ac62328e3,usr_913626ac567f,exp_202501,pricing_ab,A,2025-05-25 18:41:22
ab_adfa8f50cec4,usr_38bac779b5de,exp_202501,pricing_ab,A,2025-05-25 03:13:42
ab_d2cdb07a7833,usr_30e8c3177bde,exp_202501,pricing_ab,B,2025-05-25 16:41:12
ab_4847c7f84b7a,usr_6ef27489c0af,exp_202501,pricing_ab,A,2025-05-25 17:23:24
ab_3eba2f314ce3,usr_48d73ed7c65a,exp_202501,pricing_ab,B,2025-05-25 13:13:50
ab_f3dc76c514b0,usr_491de6508438,exp_202501,pricing_ab,B,2025-05-25 17:13:29
ab_6c13fd7e1dac,usr_5ac47405fe13,exp_202501,pricing_ab,A,2025-05-25 15:21:56
ab_0f09b8a9af8b,usr_c6f5d3637192,exp_202501,pricing_ab,B,2025-05-25 22:31:24
ab_977c1d0210d3,usr_5cd6d1e68ddb,exp_202501,pricing_ab,A,2025-05-25 19:01:55
ab_e7018b6ecacb,usr_6c2976c503c9,exp_202501,pricing_ab,A,2025-05-26 05:55:04
ab_21cace2659b5,usr_356f39411639,exp_202501,pricing_ab,A,2025-05-26 07:17:38
ab_2501a62d71c0,usr_fed82443e548,exp_202501,pricing_ab,B,2025-05-26 15:38:48
ab_9ebaade99e78,usr_b7b04017cfae,exp_202501,pricing_ab,B,2025-05-26 12:19:12
ab_3672b3acfc23,usr_16264ac96e84,exp_202501,pricing_ab,A,2025-05-26 20:29:38
ab_7935547f4a0a,usr_2149fdca5d9d,exp_202501,pricing_ab,A,2025-05-26 11:56:38
ab_0edad6532d0f,usr_9a47eb7e5c7a,exp_202501,pricing_ab,A,2025-05-26 19:06:19
ab_fb553eb7e461,usr_4a10df8a619e,exp_202501,pricing_ab,B,2025-05-26 16:15:44
ab_4a0d21ac5607,usr_a9b3fb7731d7,exp_202501,pricing_ab,A,2025-05-26 20:53:01
ab_59bd1b12ffa1,usr_5b57550943f2,exp_202501,pricing_ab,B,2025-05-26 08:26:59
ab_1a1182abd973,usr_2d3ec021dfbb,exp_202501,pricing_ab,B,2025-05-26 05:58:52
ab_c30530b3ed0a,usr_e59f30ac10fe,exp_202501,pricing_ab,A,2025-05-26 09:03:41
ab_c09e1f438e60,usr_4eaa926167b1,exp_202501,pricing_ab,A,2025-05-26 17:07:11
ab_d6e021596d3c,usr_63922fa9af82,exp_202501,pricing_ab,A,2025-05-26 05:32:02
ab_6dc028ef3fd0,usr_ab8f6bcfb9d3,exp_202501,pricing_ab,A,2025-05-26 21:03:58
ab_ccb693a78a91,usr_1e7992df891d,exp_202501,pricing_ab,B,2025-05-26 01:05:40
ab_07fb406c9bb0,usr_da50c2faab0b,exp_202501,pricing_ab,B,2025-05-26 07:00:30
ab_9477cb2c6dd5,usr_e69766d9c96c,exp_202501,pricing_ab,A,2025-05-26 08:21:10
ab_886a4d5875d7,usr_9eb518935b7f,exp_202501,pricing_ab,B,2025-05-26 01:23:52
ab_366442cce1ce,usr_da38c598750b,exp_202501,pricing_ab,B,2025-05-26 19:29:30
ab_df8ed3770b5e,usr_3f434082fa3b,exp_202501,pricing_ab,B,2025-05-26 21:38:08
ab_a5f53c6a6045,usr_078a76d13860,exp_202501,pricing_ab,B,2025-05-26 14:29:40
ab_fa9cbc8af9b3,usr_f1aaafff7790,exp_202501,pricing_ab,B,2025-05-26 08:26:54
ab_02ce011eaa9f,usr_d689574747c0,exp_202501,pricing_ab,B,2025-05-26 01:59:00
ab_5e8f3944b6c7,usr_b4833a93f84f,exp_202501,pricing_ab,B,2025-05-26 17:16:33
ab_788377ccc734,usr_f977a0e656d5,exp_202501,pricing_ab,B,2025-05-26 03:54:01
ab_79071ec23102,usr_e648a2559479,exp_202501,pricing_ab,B,2025-05-26 22:05:11
ab_00fc40c67bab,usr_dae9cccb25c2,exp_202501,pricing_ab,A,2025-05-26 09:35:18
ab_104b4567cd18,usr_d2ceecfe7e85,exp_202501,pricing_ab,B,2025-05-26 08:17:07
ab_f7d8afac3359,usr_39dd2d81c62d,exp_202501,pricing_ab,A,2025-05-26 22:43:17
ab_dfdededc249c,usr_3f2da351d0b0,exp_202501,pricing_ab,A,2025-05-26 19:51:15
ab_f0820cbe2b68,usr_143567811fca,exp_202501,pricing_ab,B,2025-05-26 07:04:38
ab_dfefab940b7a,usr_a6c0b3d2f3e0,exp_202501,pricing_ab,B,2025-05-26 01:22:58
ab_838cb8e953a4,usr_f592710c506c,exp_202501,pricing_ab,A,2025-05-26 22:27:21
ab_0238f514371f,usr_8595d7a64f0e,exp_202501,pricing_ab,A,2025-05-26 13:35:50
ab_6e540cc3d163,usr_7c023a1df167,exp_202501,pricing_ab,A,2025-05-26 18:35:04
ab_292108343abd,usr_4075497fb7ec,exp_202501,pricing_ab,B,2025-05-26 03:19:21
ab_832c31f6da08,usr_216dd23089e3,exp_202501,pricing_ab,B,2025-05-26 16:22:19
ab_c153db03ecb0,usr_16744d42d593,exp_202501,pricing_ab,B,2025-05-26 14:48:24
ab_4bc28febf0fa,usr_4e89516eddab,exp_202501,pricing_ab,A,2025-05-26 11:20:47
ab_3c255e68a17c,usr_c43e57fb43f9,exp_202501,pricing_ab,A,2025-05-26 05:46:31
ab_0cc2c47ac96a,usr_c37208e9d06d,exp_202501,pricing_ab,B,2025-05-27 11:28:09
ab_564fe38d13e5,usr_6befd38b5645,exp_202501,pricing_ab,B,2025-05-27 15:06:57
ab_0c30c54121ae,usr_15a16ecb88da,exp_202501,pricing_ab,A,2025-05-27 06:25:30
ab_000ddab4719a,usr_afbabef7800a,exp_202501,pricing_ab,A,2025-05-27 09:35:33
ab_a83047e5b443,usr_35b441cbe2a4,exp_202501,pricing_ab,A,2025-05-27 15:21:40
ab_ee8da8c46e44,usr_abff7dc01252,exp_202501,pricing_ab,A,2025-05-27 16:42:44
ab_9ab58667e5c8,usr_4201d99442ed,exp_202501,pricing_ab,B,2025-05-27 04:01:20
ab_a396ad76446b,usr_b1c5047913a4,exp_202501,pricing_ab,B,2025-05-27 22:07:34
ab_85b2ed9dac34,usr_5d5d366d018a,exp_202501,pricing_ab,B,2025-05-27 14:03:30
ab_87939bcfd8c7,usr_7d7bcb9be4f5,exp_202501,pricing_ab,A,2025-05-27 13:08:30
ab_61e0409a9916,usr_62b471eadfe5,exp_202501,pricing_ab,B,2025-05-27 00:51:14
ab_883642ae6b0f,usr_1f8747b8c4b9,exp_202501,pricing_ab,A,2025-05-27 08:40:10
ab_7ea2047a95b5,usr_c736c91260cb,exp_202501,pricing_ab,A,2025-05-27 13:42:15
ab_02d6167fbe42,usr_6261a61f3bd1,exp_202501,pricing_ab,B,2025-05-27 08:50:15
ab_01afec4b4650,usr_4d8f168724bf,exp_202501,pricing_ab,A,2025-05-27 16:36:18
ab_5ec35c8807e1,usr_f07a6ffd0043,exp_202501,pricing_ab,B,2025-05-27 03:21:47
ab_ef893b5a5b06,usr_e11b3a254361,exp_202501,pricing_ab,B,2025-05-27 13:55:47
ab_6bef1ceb02f7,usr_d7f5f1080216,exp_202501,pricing_ab,A,2025-05-27 11:19:54
ab_a0842e8a053b,usr_942b470c62b0,exp_202501,pricing_ab,B,2025-05-27 18:35:39
ab_e560ef539314,usr_aa46fb179d8c,exp_202501,pricing_ab,A,2025-05-27 05:56:46
ab_f4fb64472f41,usr_118b13683af5,exp_202501,pricing_ab,A,2025-05-27 20:09:07
ab_3cc24e0d8718,usr_08901cf6bcf5,exp_202501,pricing_ab,A,2025-05-27 18:41:49
ab_fbe0854fdfba,usr_d421742832d7,exp_202501,pricing_ab,A,2025-05-27 08:19:47
ab_3497181e4492,usr_a45fad06c324,exp_202501,pricing_ab,A,2025-05-27 01:09:53
ab_c23f94d689f2,usr_e6ea32dec243,exp_202501,pricing_ab,A,2025-05-27 11:57:56
ab_c02c6e1db6e3,usr_d6d9d8df8db3,exp_202501,pricing_ab,B,2025-05-27 09:08:29
ab_78c82258887e,usr_1c37c6e9abb3,exp_202501,pricing_ab,B,2025-05-27 12:32:31
ab_792bb6cb381e,usr_f2b6b18ff23c,exp_202501,pricing_ab,B,2025-05-27 11:25:45
ab_b386bc57332c,usr_45ab36dd753a,exp_202501,pricing_ab,B,2025-05-27 22:43:16
ab_fe536a722f03,usr_a2a2909f88b6,exp_202501,pricing_ab,B,2025-05-27 16:44:03
ab_148deb4c0684,usr_85a8a7a08d9d,exp_202501,pricing_ab,A,2025-05-28 09:51:34
ab_630d78ef3939,usr_d5fc77fdee47,exp_202501,pricing_ab,B,2025-05-28 18:37:08
ab_25cbd53f4c2f,usr_88d3ac166455,exp_202501,pricing_ab,B,2025-05-28 22:54:36
ab_0c8ffaaf23db,usr_4e262aa70d45,exp_202501,pricing_ab,B,2025-05-28 18:01:58
ab_0ab7100b2358,usr_ce5551386ae7,exp_202501,pricing_ab,B,2025-05-28 20:04:09
